#central density,	central pressure, radius,	mass,   quarkRadiusPattern, quarkCoreMassPattern,   information entropy,	disequilibrium,	complexity
2.14083489741e+35, -1.43583604761e+35, 2.12138511444e-14, 4.7886207526e-09, -21.2138511444, -14.3658628683, 0, 0, 0
2.14379861348e+36, 6.64059553676e+35, 9.15064618447, 1.76668910153, -6.70377009851, -4.53974345723, 0, 0, 0
2.15531705538e+36, 6.69352605219e+35, 9.14621949321, 1.76752378388, -6.68583296287, -4.52759656183, 0, 0, 0
2.16685712921e+36, 6.74659142302e+35, 9.1418358958, 1.76835427571, -6.66800575916, -4.51552411152, 0, 0, 0
2.17841880197e+36, 6.79979214436e+35, 9.13749493488, 1.76918057844, -6.65028743441, -4.50352539324, 0, 0, 0
2.18269589794e+35, -1.42219157393e+35, 2.1009440589e-14, 4.74247894664e-09, -21.009440589, -14.2274375541, 0, 0, 0
2.19000204086e+36, 6.85312808882e+35, 9.13319615923, 1.77000270766, -6.63267694933, -4.49159970318, 0, 0, 0
2.20160681336e+36, 6.90659914843e+35, 9.12893912358, 1.77082063098, -6.61517327796, -4.47974634657, 0, 0, 0
2.21323308711e+36, 6.96020458186e+35, 9.12472338866, 1.77163431418, -6.59777540757, -4.4679646376, 0, 0, 0
2.22488082999e+36, 7.01394431617e+35, 9.12054852098, 1.77244376775, -6.58048233837, -4.45625389923, 0, 0, 0
2.22532454619e+35, -1.40821305679e+35, 2.08072375631e-14, 4.69683544511e-09, -20.8072375631, -14.0905071627, 0, 0, 0
2.23655001008e+36, 7.06781896486e+35, 9.1164140928, 1.77324899763, -6.56329308337, -4.44461346306, 0, 0, 0
2.24824059568e+36, 7.12182783428e+35, 9.11231968199, 1.77404997995, -6.5462066681, -4.43304266919, 0, 0, 0
2.2599525553e+36, 7.17597158785e+35, 9.108264872, 1.77484674298, -6.52922213046, -4.42154086611, 0, 0, 0
2.26869777726e+35, -1.39390880562e+35, 2.06073801208e-14, 4.65172140995e-09, -20.6073801208, -13.9551651831, 0, 0, 0
2.27168585763e+36, 7.23024889022e+35, 9.10424925173, 1.77563922091, -6.51233852055, -4.41010741053, 0, 0, 0
2.2834404716e+36, 7.28466044359e+35, 9.09377686054, 1.77413888917, -6.49555490038, -4.39874166727, 0, 0, 0
2.29521636631e+36, 7.33920630375e+35, 9.08985509233, 1.77493101074, -6.47887034379, -4.38744300912, 0, 0, 0
2.30701351108e+36, 7.39388585778e+35, 9.08597121426, 1.77571881862, -6.46228393617, -4.37621081674, 0, 0, 0
2.3127944346e+35, -1.37928641328e+35, 2.04099804198e-14, 4.60716216681e-09, -20.4099804198, -13.8214875677, 0, 0, 0
2.31883187541e+36, 7.44869919027e+35, 9.08212483712, 1.77650229966, -6.44579477439, -4.36504447851, 0, 0, 0
2.33067142901e+36, 7.50364571739e+35, 9.07831557669, 1.77728145204, -6.42940196649, -4.35394339042, 0, 0, 0
2.34253214176e+36, 7.55872625063e+35, 9.07454305373, 1.77805630062, -6.41310463161, -4.34290695595, 0, 0, 0
2.35441398377e+36, 7.61394024773e+35, 9.07080689386, 1.77882683361, -6.39690189976, -4.33193458595, 0, 0, 0
2.35759502713e+35, -1.36435304435e+35, 2.02151282747e-14, 4.5631779758e-09, -20.2151282747, -13.6895351382, 0, 0, 0
2.3663169253e+36, 7.66928787276e+35, 9.06710672748, 1.77959304289, -6.38079291167, -4.32102569853, 0, 0, 0
2.37824093681e+36, 7.72476859907e+35, 9.05707741293, 1.77813069752, -6.36477681864, -4.31017971896, 0, 0, 0
2.39018598895e+36, 7.78038262604e+35, 9.05346406766, 1.7788960653, -6.34885278237, -4.29939607954, 0, 0, 0
2.40215205256e+36, 7.83612946441e+35, 9.04988554389, 1.77965705542, -6.33301997473, -4.28867421948, 0, 0, 0
2.40308152703e+35, -1.34911531237e+35, 2.00228941922e-14, 4.51978477485e-09, -20.0228941922, -13.5593556414, 0, 0, 0
2.41413909864e+36, 7.89200862389e+35, 9.04634149135, 1.78041366919, -6.31727757776, -4.27801358485, 0, 0, 0
2.42614709839e+36, 7.94802179732e+35, 9.04283156409, 1.78116596175, -6.30162478334, -4.2674136284, 0, 0, 0
2.43817602317e+36, 8.00416709692e+35, 9.03935542059, 1.78191386493, -6.28606079318, -4.25687380955, 0, 0, 0
2.4492372002e+35, -1.33357927417e+35, 1.98333319782e-14, 4.47699468382e-09, -19.8333319782, -13.4309855141, 0, 0, 0
2.45022584454e+36, 8.06044479948e+35, 9.02964213871, 1.78047965415, -6.27058481855, -4.24639359416, 0, 0, 0
2.46229653421e+36, 8.11685594935e+35, 9.02624794384, 1.78122642346, -6.25519608028, -4.23597245458, 0, 0, 0
2.47438806407e+36, 8.17339866991e+35, 9.02288644704, 1.78196876948, -6.23989380847, -4.22560986945, 0, 0, 0
2.4865004062e+36, 8.23007403156e+35, 9.01955732428, 1.78270673602, -6.22467724243, -4.21530532364, 0, 0, 0
2.49604646257e+35, -1.31775065671e+35, 1.96464809859e-14, 4.43481660852e-09, -19.6464809859, -13.3044514061, 0, 0, 0
2.49863353282e+36, 8.28688240079e+35, 9.01005070992, 1.78129284345, -6.20954563054, -4.20505830814, 0, 0, 0
2.51078741633e+36, 8.34382192296e+35, 9.00680042656, 1.7820294294, -6.1944982301, -4.19486832002, 0, 0, 0
2.52296202931e+36, 8.40089372481e+35, 9.00358148556, 1.78276160174, -6.17953430718, -4.18473486225, 0, 0, 0
2.53515734448e+36, 8.45809822431e+35, 9.00039357933, 1.78348939259, -6.16465313653, -4.17465744371, 0, 0, 0
2.54349475777e+35, -1.30163476342e+35, 1.94623680618e-14, 4.3932565966e-09, -19.4623680618, -13.1797714976, 0, 0, 0
2.54737333474e+36, 8.51543358002e+35, 8.99108655006, 1.78209483656, -6.14985400141, -4.16463557902, 0, 0, 0
2.55960997313e+36, 8.57290175147e+35, 8.98797452351, 1.78282105789, -6.13513619352, -4.15466878853, 0, 0, 0
2.57186723289e+36, 8.63050091388e+35, 8.98489255078, 1.78354284101, -6.12049901279, -4.14475659815, 0, 0, 0
2.58414508739e+36, 8.68823230264e+35, 8.98184033977, 1.78426021337, -6.10594176735, -4.13489853936, 0, 0, 0
2.59156845197e+35, -1.28523650632e+35, 1.92810092345e-14, 4.3523182696e-09, -19.2810092345, -13.056956643, 0, 0, 0
2.59644351015e+36, 8.74609487712e+35, 8.97272613814, 1.78288419118, -6.09146377335, -4.12509414906, 0, 0, 0
2.60876247487e+36, 8.80408836689e+35, 8.96974698778, 1.7835998082, -6.07706435486, -4.11534296952, 0, 0, 0
2.62110195536e+36, 8.86221406855e+35, 8.96679666598, 1.78431100797, -6.0627428438, -4.1056445483, 0, 0, 0
2.63346192565e+36, 8.92047018597e+35, 8.95782639654, 1.78295013712, -6.0484985797, -4.09599843816, 0, 0, 0
2.64025474305e+35, -1.26856068263e+35, 1.91024111848e-14, 4.31200313772e-09, -19.1024111848, -12.9360113666, 0, 0, 0
2.64584235987e+36, 8.97885805271e+35, 8.95494707008, 1.78365945473, -6.03433090976, -4.08640419701, 0, 0, 0
2.65824323231e+36, 9.03737667555e+35, 8.95209567343, 1.78436432906, -6.02023918859, -4.07686138781, 0, 0, 0
2.67066451741e+36, 9.09602662965e+35, 8.94927193954, 1.78506478134, -6.00622277821, -4.06736957852, 0, 0, 0
2.68310618977e+36, 9.15480693703e+35, 8.94048332343, 1.78372101598, -5.99228104787, -4.057928342, 0, 0, 0
2.68954158181e+35, -1.25161168523e+35, 1.89265725273e-14, 4.272310881e-09, -18.9265725273, -12.8169347301, 0, 0, 0
2.69556822411e+36, 9.21371901392e+35, 8.93772799415, 1.78441945682, -5.97841337402, -4.04853725597, 0, 0, 0
2.70805059532e+36, 9.27276108997e+35, 8.93499947185, 1.78511344962, -5.96461914008, -4.03919590293, 0, 0, 0
2.72055327842e+36, 9.33193380784e+35, 8.92634660479, 1.78378377403, -5.95089773653, -4.02990387007, 0, 0, 0
2.73307624857e+36, 9.39123702055e+35, 8.92368458662, 1.78447562571, -5.93724856063, -4.02066074925, 0, 0, 0
2.73941760301e+35, -1.23439364998e+35, 1.87534849301e-14, 4.23323962759e-09, -18.7534849301, -12.6997210914, 0, 0, 0
2.74561948106e+36, 9.4506714175e+35, 8.91512487973, 1.78315740072, -5.92367101643, -4.01146613688, 0, 0, 0
2.75818295137e+36, 9.51023523909e+35, 8.91252808806, 1.78384702017, -5.91016451463, -4.0023196339, 0, 0, 0
2.77076663504e+36, 9.5699300134e+35, 8.90995672198, 1.78453220862, -5.89672847252, -3.9932208457, 0, 0, 0
2.7833705078e+36, 9.62975482192e+35, 8.90152718087, 1.78322728866, -5.88336231386, -3.98416938206, 0, 0, 0
2.78987206486e+35, -1.21691041324e+35, 1.85831340941e-14, 4.19478614815e-09, -18.5831340941, -12.584360767, 0, 0, 0
2.79599454551e+36, 9.68970957466e+35, 8.89901925069, 1.78391013991, -5.87006546879, -3.97516485707, 0, 0, 0
2.80863872415e+36, 9.74979502752e+35, 8.89653597072, 1.78458856616, -5.85683737374, -3.96620688908, 0, 0, 0
2.82130301984e+36, 9.81000944308e+35, 8.888233434, 1.78329653123, -5.8436774714, -3.95729510068, 0, 0, 0
2.83398740884e+36, 9.87035444237e+35, 8.88581186082, 1.78397253286, -5.83058521051, -3.94842911858, 0, 0, 0
2.84089479574e+35, -1.19916584418e+35, 1.841550061e-14, 4.1569460566e-09, -18.41550061, -12.4708406132, 0, 0, 0
2.84669186752e+36, 9.930829142e+35, 8.87759663007, 1.78269108308, -5.81756004592, -3.93960857359, 0, 0, 0
2.85941637239e+36, 9.99143350916e+35, 8.87523559931, 1.7833645781, -5.8046014384, -3.93083310057, 0, 0, 0
2.87216090011e+36, 1.00521675222e+36, 8.87289796524, 1.78403363935, -5.7917088546, -3.92210233831, 0, 0, 0
2.88492542741e+36, 1.01130303086e+36, 8.86480463056, 1.78276437823, -5.77888176699, -3.91341592959, 0, 0, 0
2.89247614696e+35, -1.18116338263e+35, 1.82505607101e-14, 4.11971398931e-09, -18.2505607101, -12.3591445346, 0, 0, 0
2.89770993121e+36, 1.01740235828e+36, 8.86252590776, 1.78343087405, -5.76611965371, -3.904773521, 0, 0, 0
2.91051438854e+36, 1.02351465096e+36, 8.85451645581, 1.78217170957, -5.75342199858, -3.89617476299, 0, 0, 0
2.9233387765e+36, 1.02963982326e+36, 8.85229554468, 1.78283555257, -5.74078829098, -3.88761930978, 0, 0, 0
2.93618307239e+36, 1.03577787835e+36, 8.84436863173, 1.7815862241, -5.72821802573, -3.87910681926, 0, 0, 0
2.94460695076e+35, -1.16290644159e+35, 1.8088286927e-14, 4.08308375186e-09, -18.088286927, -12.2492539307, 0, 0, 0
2.94904725359e+36, 1.04192890733e+36, 8.84220445774, 1.78224735656, -5.71571070313, -3.87063695304, 0, 0, 0
2.96193129759e+36, 1.04809282784e+36, 8.84006203458, 1.78290406003, -5.70326582876, -3.86220937629, 0, 0, 0
2.97483518204e+36, 1.05426964645e+36, 8.83225028176, 1.78166605244, -5.69088291351, -3.8538237578, 0, 0, 0
2.98775888468e+36, 1.06045936957e+36, 8.83016309119, 1.78231998812, -5.67856147344, -3.84547976984, 0, 0, 0
2.99727848283e+35, -1.14439807223e+35, 1.79286486717e-14, 4.04704843198e-09, -17.9286486717, -12.1411480866, 0, 0, 0
3.00070238336e+36, 1.06666191709e+36, 8.82243070331, 1.7810913661, -5.66630102974, -3.83717708819, 0, 0, 0
