################################################################################
# config_name = sly_4_MFTQCD.properties.conf
# quarks_eos_file_name = ../eos.mft.qcd.NUC/MFT.QCD.B_90_XI_0.0015.FULL.NUC.csv
# hadrons_eos_file_name = ../eos.sly4/sly4.dat.NUC.csv
#
# Range Quarks - P(mu) = EoSRange(inf_limit=645.015437419, sup_limit=2373.6653975977774)
# Range Hadrons - P(mu)  = EoSRange(inf_limit=924.0063717038253, sup_limit=3566.1298585739605)
#
# Range = EoSRange(inf_limit=924.0063717038253, sup_limit=2373.6653975977774)
#
# Transition pressure (hadrons) = [ 11.99206566] = [1.9213415e34 erg/cm3]
# Transition pressure (quarks) = [ 11.99206566] = [1.9213415e34 erg/cm3]
#
################################################################################
# rho, pressure, chem_potential
2.227184e+16, 2.120725e+36, 3.131126e-03
2.221433e+16, 2.114367e+36, 3.128801e-03
2.215687e+16, 2.108014e+36, 3.126477e-03
2.209955e+16, 2.101679e+36, 3.124152e-03
2.204230e+16, 2.095352e+36, 3.121827e-03
2.198517e+16, 2.089040e+36, 3.119502e-03
2.192814e+16, 2.082740e+36, 3.117177e-03
2.187120e+16, 2.076451e+36, 3.114852e-03
2.181437e+16, 2.070176e+36, 3.112527e-03
2.175762e+16, 2.063910e+36, 3.110202e-03
2.170100e+16, 2.057661e+36, 3.107877e-03
2.164444e+16, 2.051419e+36, 3.105552e-03
2.158804e+16, 2.045196e+36, 3.103227e-03
2.153166e+16, 2.038977e+36, 3.100902e-03
2.147547e+16, 2.032779e+36, 3.098577e-03
2.141929e+16, 2.026584e+36, 3.096252e-03
2.136330e+16, 2.020411e+36, 3.093927e-03
2.130733e+16, 2.014241e+36, 3.091602e-03
2.125152e+16, 2.008092e+36, 3.089278e-03
2.119576e+16, 2.001947e+36, 3.086953e-03
2.114015e+16, 1.995821e+36, 3.084628e-03
2.108459e+16, 1.989701e+36, 3.082303e-03
2.102917e+16, 1.983599e+36, 3.079978e-03
2.097382e+16, 1.977504e+36, 3.077653e-03
2.091859e+16, 1.971425e+36, 3.075328e-03
2.086345e+16, 1.965356e+36, 3.073003e-03
2.080840e+16, 1.959299e+36, 3.070678e-03
2.075346e+16, 1.953255e+36, 3.068353e-03
2.069861e+16, 1.947222e+36, 3.066028e-03
2.064388e+16, 1.941203e+36, 3.063703e-03
2.058922e+16, 1.935193e+36, 3.061378e-03
2.053469e+16, 1.929198e+36, 3.059053e-03
2.048022e+16, 1.923211e+36, 3.056728e-03
2.042589e+16, 1.917242e+36, 3.054404e-03
2.037161e+16, 1.911278e+36, 3.052079e-03
2.031748e+16, 1.905333e+36, 3.049754e-03
2.026340e+16, 1.899393e+36, 3.047429e-03
2.020947e+16, 1.893473e+36, 3.045104e-03
2.015557e+16, 1.887556e+36, 3.042779e-03
2.010185e+16, 1.881660e+36, 3.040454e-03
2.004814e+16, 1.875766e+36, 3.038129e-03
1.999462e+16, 1.869894e+36, 3.035804e-03
1.994111e+16, 1.864024e+36, 3.033479e-03
1.988778e+16, 1.858176e+36, 3.031154e-03
1.983447e+16, 1.852330e+36, 3.028829e-03
1.978134e+16, 1.846506e+36, 3.026504e-03
1.972822e+16, 1.840683e+36, 3.024179e-03
1.967528e+16, 1.834882e+36, 3.021854e-03
1.962236e+16, 1.829084e+36, 3.019529e-03
1.956961e+16, 1.823306e+36, 3.017205e-03
1.951688e+16, 1.817532e+36, 3.014880e-03
1.946433e+16, 1.811778e+36, 3.012555e-03
1.941180e+16, 1.806027e+36, 3.010230e-03
1.935944e+16, 1.800296e+36, 3.007905e-03
1.930710e+16, 1.794568e+36, 3.005580e-03
1.925493e+16, 1.788861e+36, 3.003255e-03
1.920279e+16, 1.783157e+36, 3.000930e-03
1.915081e+16, 1.777473e+36, 2.998605e-03
1.909887e+16, 1.771792e+36, 2.996280e-03
1.904708e+16, 1.766131e+36, 2.993955e-03
1.899533e+16, 1.760474e+36, 2.991630e-03
1.894374e+16, 1.754836e+36, 2.989305e-03
1.889218e+16, 1.749203e+36, 2.986980e-03
1.884078e+16, 1.743588e+36, 2.984655e-03
1.878941e+16, 1.737978e+36, 2.982331e-03
1.873820e+16, 1.732386e+36, 2.980006e-03
1.868702e+16, 1.726799e+36, 2.977681e-03
1.863600e+16, 1.721231e+36, 2.975356e-03
1.858502e+16, 1.715666e+36, 2.973031e-03
1.853419e+16, 1.710121e+36, 2.970706e-03
1.848340e+16, 1.704580e+36, 2.968381e-03
1.843277e+16, 1.699058e+36, 2.966056e-03
1.838216e+16, 1.693540e+36, 2.963731e-03
1.833172e+16, 1.688041e+36, 2.961406e-03
1.828130e+16, 1.682545e+36, 2.959081e-03
1.823105e+16, 1.677070e+36, 2.956756e-03
1.818082e+16, 1.671596e+36, 2.954431e-03
1.813077e+16, 1.666144e+36, 2.952106e-03
1.808072e+16, 1.660693e+36, 2.949781e-03
1.803086e+16, 1.655264e+36, 2.947456e-03
1.798101e+16, 1.649836e+36, 2.945132e-03
1.793134e+16, 1.644430e+36, 2.942807e-03
1.788167e+16, 1.639025e+36, 2.940482e-03
1.783219e+16, 1.633642e+36, 2.938157e-03
1.778272e+16, 1.628259e+36, 2.935832e-03
1.773342e+16, 1.622898e+36, 2.933507e-03
1.768414e+16, 1.617539e+36, 2.931182e-03
1.763503e+16, 1.612200e+36, 2.928857e-03
1.758594e+16, 1.606864e+36, 2.926532e-03
1.753701e+16, 1.601547e+36, 2.924207e-03
1.748812e+16, 1.596235e+36, 2.921882e-03
1.743937e+16, 1.590939e+36, 2.919557e-03
1.739067e+16, 1.585650e+36, 2.917232e-03
1.734210e+16, 1.580376e+36, 2.914907e-03
1.729360e+16, 1.575110e+36, 2.912582e-03
1.724521e+16, 1.569858e+36, 2.910258e-03
1.719690e+16, 1.564615e+36, 2.907933e-03
1.714869e+16, 1.559384e+36, 2.905608e-03
1.710057e+16, 1.554165e+36, 2.903283e-03
1.705254e+16, 1.548956e+36, 2.900958e-03
1.700462e+16, 1.543759e+36, 2.898633e-03
1.695676e+16, 1.538571e+36, 2.896308e-03
1.690904e+16, 1.533398e+36, 2.893983e-03
1.686136e+16, 1.528231e+36, 2.891658e-03
1.681382e+16, 1.523081e+36, 2.889333e-03
1.676632e+16, 1.517935e+36, 2.887008e-03
1.671898e+16, 1.512809e+36, 2.884683e-03
1.667166e+16, 1.507683e+36, 2.882358e-03
1.662451e+16, 1.502580e+36, 2.880033e-03
1.657737e+16, 1.497477e+36, 2.877708e-03
1.653041e+16, 1.492396e+36, 2.875383e-03
1.648346e+16, 1.487316e+36, 2.873059e-03
1.643668e+16, 1.482255e+36, 2.870734e-03
1.638992e+16, 1.477198e+36, 2.868409e-03
1.634331e+16, 1.472158e+36, 2.866084e-03
1.629675e+16, 1.467125e+36, 2.863759e-03
1.625031e+16, 1.462105e+36, 2.861434e-03
1.620395e+16, 1.457095e+36, 2.859109e-03
1.615767e+16, 1.452095e+36, 2.856784e-03
1.611151e+16, 1.447109e+36, 2.854459e-03
1.606540e+16, 1.442129e+36, 2.852134e-03
1.601943e+16, 1.437165e+36, 2.849809e-03
1.597350e+16, 1.432206e+36, 2.847484e-03
1.592772e+16, 1.427266e+36, 2.845159e-03
1.588195e+16, 1.422326e+36, 2.842834e-03
1.583637e+16, 1.417409e+36, 2.840509e-03
1.579079e+16, 1.412492e+36, 2.838184e-03
1.574538e+16, 1.407595e+36, 2.835860e-03
1.570000e+16, 1.402702e+36, 2.833535e-03
1.565476e+16, 1.397825e+36, 2.831210e-03
1.560957e+16, 1.392954e+36, 2.828885e-03
1.556449e+16, 1.388097e+36, 2.826560e-03
1.551950e+16, 1.383249e+36, 2.824235e-03
1.547459e+16, 1.378412e+36, 2.821910e-03
1.542979e+16, 1.373587e+36, 2.819585e-03
1.538504e+16, 1.368769e+36, 2.817260e-03
1.534044e+16, 1.363968e+36, 2.814935e-03
