#central density,	central pressure, radius,	mass,   quarkRadiusPattern, quarkCoreMassPattern,   information entropy,	disequilibrium,	complexity
4.95686743337e+32, -6.70313970287e+32, 0.0, 0.0, -440.866858621, -298.551771246, 0, 0, 0
4.97562095061e+33, -7.05780236684e+33, 0.0, 0.0, -139.151361823, -94.2322715604, 0, 0, 0
4.98611833514e+32, -6.70324539964e+32, 0.0, 0.0, -439.571790884, -297.674760966, 0, 0, 0
4.99632765071e+32, -6.70328256323e+32, 0.0, 0.0, -439.122458664, -297.370476515, 0, 0, 0
5.01146495127e+35, 1.570568998e+34, 7.22381274134, 0.296224852422, -13.8652835726, -9.38946733801, 0, 0, 0
5.01509637923e+32, -6.7033503532e+32, 0.0, 0.0, -438.299992339, -296.813508412, 0, 0, 0
5.03593076761e+32, -6.70342560731e+32, 0.0, 0.0, -437.392396793, -296.198891431, 0, 0, 0
5.04379776773e+32, -6.70345396799e+32, 0.0, 0.0, -437.051155035, -295.96780504, 0, 0, 0
5.0666380896e+35, 1.60943264175e+34, 7.25332115589, 0.301306053621, -13.7895839466, -9.33820411193, 0, 0, 0
5.07221870272e+32, -6.70355661062e+32, 0.0, 0.0, -435.824980437, -295.137448684, 0, 0, 0
5.07476349948e+32, -6.7035658126e+32, 0.0, 0.0, -435.715692086, -295.063439422, 0, 0, 0
5.08726711117e+33, -7.05786456139e+33, 0.0, 0.0, -137.615969563, -93.1925152943, 0, 0, 0
5.09224864575e+33, -7.05786716677e+33, 0.0, 0.0, -137.54864111, -93.1469209642, 0, 0, 0
5.10035538627e+32, -6.70365849061e+32, 0.0, 0.0, -434.621179179, -294.322243388, 0, 0, 0
5.11282964423e+32, -6.70370380121e+32, 0.0, 0.0, -434.090662028, -293.962981103, 0, 0, 0
5.12222132888e+35, 1.64871017399e+34, 7.28243229814, 0.306387286255, -13.7145617667, -9.28739964743, 0, 0, 0
5.12820402048e+32, -6.70375933216e+32, 0.0, 0.0, -433.439470819, -293.52199924, 0, 0, 0
5.15013299979e+32, -6.70383878278e+32, 0.0, 0.0, -432.515705879, -292.896432464, 0, 0, 0
5.15576080742e+32, -6.70385891089e+32, 0.0, 0.0, -432.279583619, -292.736532218, 0, 0, 0
5.16782056053e+34, -6.68789367523e+33, 0.0, 0.0, -43.1774899879, -29.2394764128, 0, 0, 0
5.17821522026e+35, 1.68840432384e+34, 7.31115255679, 0.31146749612, -13.640209994, -9.23704917764, 0, 0, 0
5.18302194917e+32, -6.70395744104e+32, 0.0, 0.0, -431.141254314, -291.965664045, 0, 0, 0
5.18667736408e+32, -6.70397072353e+32, 0.0, 0.0, -430.989299813, -291.862761582, 0, 0, 0
5.18832039493e+31, -1.84437247882e+32, 0.0, 0.0, -1362.6920155, -922.804939712, 0, 0, 0
5.19977857737e+33, -7.05792687488e+33, 0.0, 0.0, -136.118977991, -92.1787636895, 0, 0, 0
5.20998364781e+32, -6.70405493667e+32, 0.0, 0.0, -430.024227913, -291.20922204, 0, 0, 0
5.22246653501e+32, -6.70410023624e+32, 0.0, 0.0, -429.509992409, -290.860985565, 0, 0, 0
5.23462031489e+35, 1.72851789165e+34, 7.33948820446, 0.316545673569, -13.5665216349, -9.18714796662, 0, 0, 0
5.23664210543e+32, -6.7041513345e+32, 0.0, 0.0, -428.928257489, -290.467038986, 0, 0, 0
5.25412683134e+32, -6.70421459715e+32, 0.0, 0.0, -428.213967271, -289.983326941, 0, 0, 0
5.2575043105e+32, -6.70422205742e+32, 0.0, 0.0, -428.076400469, -289.890167722, 0, 0, 0
5.26299352411e+32, -6.70423375332e+32, 0.0, 0.0, -427.853103993, -289.738953002, 0, 0, 0
5.28903410592e+32, -6.70429037249e+32, 0.0, 0.0, -426.798536064, -289.024807411, 0, 0, 0
5.2914371639e+35, 1.76905354517e+34, 7.36744539977, 0.321620820353, -13.4934897432, -9.1376913105, 0, 0, 0
5.29179448847e+32, -6.70429611587e+32, 0.0, 0.0, -426.687205124, -288.949414924, 0, 0, 0
5.31315724819e+33, -7.05798974267e+33, 0.0, 0.0, -134.658809354, -91.1899483035, 0, 0, 0
5.31476005295e+32, -6.70434571833e+32, 0.0, 0.0, -425.76432986, -288.32445063, 0, 0, 0
5.32534086683e+32, -6.70436895001e+32, 0.0, 0.0, -425.341148212, -288.037875153, 0, 0, 0
5.34016756728e+32, -6.70440110147e+32, 0.0, 0.0, -424.750268886, -287.637736049, 0, 0, 0
5.34866631842e+35, 1.81001421871e+34, 7.39503018938, 0.326691965835, -13.4211074218, -9.08867453856, 0, 0, 0
5.35814724352e+32, -6.70443984516e+32, 0.0, 0.0, -424.03702891, -287.154735221, 0, 0, 0
5.36525285099e+32, -6.70445511326e+32, 0.0, 0.0, -423.756143831, -286.964521926, 0, 0, 0
5.3744919403e+33, -7.05802338077e+33, 0.0, 0.0, -133.888228974, -90.6681169781, 0, 0, 0
5.39001210616e+32, -6.70450912134e+32, 0.0, 0.0, -422.781752422, -286.304671281, 0, 0, 0
5.39021741644e+32, -6.70450932835e+32, 0.0, 0.0, -422.773700589, -286.299218639, 0, 0, 0
5.4063083296e+35, 1.85140253412e+34, 7.40889914219, 0.330475163819, -13.3493678238, -9.04009301416, 0, 0, 0
5.40732119924e+34, -6.65003634012e+33, 0.0, 0.0, -42.2104537761, -28.5846066528, 0, 0, 0
5.41444153489e+32, -6.70456207416e+32, 0.0, 0.0, -421.82689927, -285.658051799, 0, 0, 0
5.42155518352e+32, -6.70457727723e+32, 0.0, 0.0, -421.550067881, -285.470583632, 0, 0, 0
5.42740502258e+33, -7.05805285444e+33, 0.0, 0.0, -133.233976112, -90.2250617859, 0, 0, 0
5.43853733922e+32, -6.70461399377e+32, 0.0, 0.0, -420.891395737, -285.024535735, 0, 0, 0
5.45216434268e+32, -6.70464344205e+32, 0.0, 0.0, -420.365083944, -284.668121287, 0, 0, 0
5.46229572128e+32, -6.70466533765e+32, 0.0, 0.0, -419.975059796, -284.403999823, 0, 0, 0
5.46436374858e+35, 1.89322116447e+34, 7.43582792628, 0.335533716343, -13.2782641541, -8.99194213569, 0, 0, 0
5.48204869182e+32, -6.70470833718e+32, 0.0, 0.0, -419.217747906, -283.89115382, 0, 0, 0
5.48571288312e+32, -6.70471642248e+32, 0.0, 0.0, -419.077715913, -283.796325191, 0, 0, 0
5.50878502682e+32, -6.70476606707e+32, 0.0, 0.0, -418.199194918, -283.201397281, 0, 0, 0
5.51121202888e+32, -6.70477161005e+32, 0.0, 0.0, -418.107102465, -283.139032954, 0, 0, 0
5.52283312651e+35, 1.93547305042e+34, 7.46240116374, 0.340585722789, -13.2077896703, -8.9442173373, 0, 0, 0
5.52875793162e+31, -1.85859625829e+32, 0.0, 0.0, -1320.07108149, -893.942358886, 0, 0, 0
5.53150835447e+32, -6.70481538234e+32, 0.0, 0.0, -417.339333898, -282.619105767, 0, 0, 0
5.53965815176e+32, -6.70483320089e+32, 0.0, 0.0, -417.032231659, -282.411138405, 0, 0, 0
5.54252379952e+33, -7.05811668622e+33, 0.0, 0.0, -131.843074379, -89.2831534346, 0, 0, 0
5.55387906816e+32, -6.70486412595e+32, 0.0, 0.0, -416.497976081, -282.049344485, 0, 0, 0
5.5673908584e+32, -6.70489298327e+32, 0.0, 0.0, -415.992258764, -281.706876464, 0, 0, 0
5.57589336996e+32, -6.70491158898e+32, 0.0, 0.0, -415.67497074, -281.492011364, 0, 0, 0
5.5817170145e+35, 1.97816081021e+34, 7.48862448001, 0.345630292188, -13.1379376842, -8.89691408969, 0, 0, 0
5.59441394671e+32, -6.70495161246e+32, 0.0, 0.0, -414.986344332, -281.025678661, 0, 0, 0
5.59754746196e+32, -6.70495852555e+32, 0.0, 0.0, -414.870173091, -280.947008357, 0, 0, 0
5.61883754622e+32, -6.70500453628e+32, 0.0, 0.0, -414.083444201, -280.41424138, 0, 0, 0
