rho, x, y, z, w, energia, pressao, energiamit, pressaomit, (pressao/pressaomit), fermie, fermip, hardgluons, nu, nd, ns, ne, nB, muB, muBGibbs
4.21, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 935.5571820662617, 259.23060979296065, 836.4934160137309, 160.16684374042993, 1.6185035787623794, 760.793416013731, 235.86684374042994, 99.06376605253074, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 161.90363708670264, 283.7975752634733
4.2, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 935.0871292723248, 258.7605569990237, 836.4934160137309, 160.16684374042993, 1.6155688090999472, 760.793416013731, 235.86684374042994, 98.5937132585938, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 161.77624499669352, 284.2494491122258
4.19, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 934.6181943209417, 258.2916220476408, 836.4934160137309, 160.16684374042993, 1.6126410186757136, 760.793416013731, 235.86684374042994, 98.12477830721082, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 161.64915586052513, 284.70401345312234
4.18, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 934.1503772121127, 257.8238049388117, 836.4934160137309, 160.16684374042993, 1.609720207489678, 760.793416013731, 235.86684374042994, 97.65696119838174, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 161.52236967819738, 285.161287595915
4.17, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 933.6836779458376, 257.3571056725366, 836.4934160137309, 160.16684374042993, 1.6068063755418407, 760.793416013731, 235.86684374042994, 97.19026193210667, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 161.39588644971033, 285.62129103558135
4.16, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 933.2180965221165, 256.8915242488155, 836.4934160137309, 160.16684374042993, 1.6038995228322022, 760.793416013731, 235.86684374042994, 96.72468050838555, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 161.26970617506396, 286.0840434545509
4.15, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 932.7536329409493, 256.4270606676483, 836.4934160137309, 160.16684374042993, 1.600999649360762, 760.793416013731, 235.86684374042994, 96.26021692721837, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 161.14382885425832, 286.54956472496326
4.14, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 932.290287202336, 255.96371492903504, 836.4934160137309, 160.16684374042993, 1.59810675512752, 760.793416013731, 235.86684374042994, 95.79687118860511, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 161.01825448729332, 287.0178749109592
4.13, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 931.8280593062768, 255.50148703297575, 836.4934160137309, 160.16684374042993, 1.5952208401324766, 760.793416013731, 235.86684374042994, 95.33464329254582, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 160.89298307416902, 287.4889942710055
4.12, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 931.3669492527715, 255.0403769794704, 836.4934160137309, 160.16684374042993, 1.5923419043756315, 760.793416013731, 235.86684374042994, 94.8735332390405, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 160.76801461488537, 287.96294326025287
4.11, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 930.9069570418201, 254.58038476851908, 836.4934160137309, 160.16684374042993, 1.5894699478569854, 760.793416013731, 235.86684374042994, 94.41354102808914, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 160.6433491094425, 288.43974253292924
4.1, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 930.4480826734227, 254.12151040012162, 836.4934160137309, 160.16684374042993, 1.5866049705765368, 760.793416013731, 235.86684374042994, 93.9546666596917, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 160.51898655784024, 288.9194129447669
4.09, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 929.9903261475793, 253.66375387427814, 836.4934160137309, 160.16684374042993, 1.5837469725342872, 760.793416013731, 235.86684374042994, 93.49691013384822, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 160.39492696007866, 289.4019755554663
4.08, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 929.5336874642896, 253.20711519098865, 836.4934160137309, 160.16684374042993, 1.5808959537302358, 760.793416013731, 235.86684374042994, 93.04027145055872, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 160.27117031615785, 289.8874516311957
4.07, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 929.0781666235541, 252.75159435025307, 836.4934160137309, 160.16684374042993, 1.578051914164383, 760.793416013731, 235.86684374042994, 92.58475060982316, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 160.14771662607765, 290.37586264712706
4.06, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 928.6237636253725, 252.29719135207142, 836.4934160137309, 160.16684374042993, 1.575214853836728, 760.793416013731, 235.86684374042994, 92.13034761164151, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 160.02456588983816, 290.86723029001087
4.05, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 928.1704784697448, 251.8439061964438, 836.4934160137309, 160.16684374042993, 1.5723847727472724, 760.793416013731, 235.86684374042994, 91.67706245601387, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 159.90171810743936, 291.3615764607873
4.04, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 927.7183111566711, 251.3917388833701, 836.4934160137309, 160.16684374042993, 1.5695616708960147, 760.793416013731, 235.86684374042994, 91.22489514294017, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 159.77917327888127, 291.8589232772379
4.03, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 927.2672616861514, 250.94068941285036, 836.4934160137309, 160.16684374042993, 1.5667455482829555, 760.793416013731, 235.86684374042994, 90.77384567242042, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 159.65693140416386, 292.3592930766754
4.02, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 926.8173300581856, 250.49075778488452, 836.4934160137309, 160.16684374042993, 1.5639364049080944, 760.793416013731, 235.86684374042994, 90.32391404445458, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 159.5349924832871, 292.8627084186742
4.01, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 926.3685162727737, 250.04194399947266, 836.4934160137309, 160.16684374042993, 1.561134240771432, 760.793416013731, 235.86684374042994, 89.87510025904274, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 159.41335651625107, 293.369192087842
4., 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 925.9208203299158, 249.5942480566148, 836.4934160137309, 160.16684374042993, 1.5583390558729682, 760.793416013731, 235.86684374042994, 89.42740431618485, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 159.2920235030557, 293.87876709663266
3.99, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 925.474242229612, 249.14766995631084, 836.4934160137309, 160.16684374042993, 1.5555508502127025, 760.793416013731, 235.86684374042994, 88.98082621588091, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 159.17099344370104, 294.3914566882011
3.98, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 925.0287819718619, 248.70220969856084, 836.4934160137309, 160.16684374042993, 1.5527696237906352, 760.793416013731, 235.86684374042994, 88.53536595813091, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 159.05026633818707, 294.9072843393022
3.9699999999999998, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 924.5844395566658, 248.25786728336476, 836.4934160137309, 160.16684374042993, 1.5499953766067662, 760.793416013731, 235.86684374042994, 88.09102354293485, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 158.92984218651375, 295.4262737632319
3.96, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 924.1412149840237, 247.8146427107227, 836.4934160137309, 160.16684374042993, 1.547228108661096, 760.793416013731, 235.86684374042994, 87.64779897029277, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 158.80972098868116, 295.9484489128148
3.95, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 923.6991082539356, 247.37253598063455, 836.4934160137309, 160.16684374042993, 1.544467819953624, 760.793416013731, 235.86684374042994, 87.20569224020464, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 158.68990274468922, 296.47383398343544
3.94, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 923.2581193664014, 246.93154709310036, 836.4934160137309, 160.16684374042993, 1.5417145104843504, 760.793416013731, 235.86684374042994, 86.76470335267044, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 158.57038745453798, 297.0024534161172
3.9299999999999997, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 922.8182483214212, 246.4916760481201, 836.4934160137309, 160.16684374042993, 1.5389681802532749, 760.793416013731, 235.86684374042994, 86.32483230769019, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 158.45117511822744, 297.53433190064663
3.92, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 922.3794951189949, 246.05292284569384, 836.4934160137309, 160.16684374042993, 1.5362288292603983, 760.793416013731, 235.86684374042994, 85.88607910526392, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 158.33226573575757, 298.06949437874715
3.91, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 921.9418597591225, 245.61528748582154, 836.4934160137309, 160.16684374042993, 1.5334964575057202, 760.793416013731, 235.86684374042994, 85.44844374539161, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 158.21365930712844, 298.6079660473003
3.9, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 921.5053422418042, 245.17876996850316, 836.4934160137309, 160.16684374042993, 1.5307710649892403, 760.793416013731, 235.86684374042994, 85.01192622807322, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 158.09535583233992, 299.1497723616173
3.89, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 921.0699425670398, 244.74337029373874, 836.4934160137309, 160.16684374042993, 1.5280526517109587, 760.793416013731, 235.86684374042994, 84.57652655330881, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 157.97735531139213, 299.69493903876054
3.88, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 920.6356607348293, 244.30908846152823, 836.4934160137309, 160.16684374042993, 1.5253412176708754, 760.793416013731, 235.86684374042994, 84.14224472109832, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 157.85965774428502, 300.2434920609169
3.87, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 920.2024967451728, 243.8759244718717, 836.4934160137309, 160.16684374042993, 1.5226367628689907, 760.793416013731, 235.86684374042994, 83.7090807314418, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 157.7422631310186, 300.79545767882286
3.86, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 919.7704505980702, 243.44387832476917, 836.4934160137309, 160.16684374042993, 1.5199392873053046, 760.793416013731, 235.86684374042994, 83.27703458433923, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 157.62517147159286, 301.3508624152434
3.85, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 919.3395222935217, 243.01295002022056, 836.4934160137309, 160.16684374042993, 1.517248790979817, 760.793416013731, 235.86684374042994, 82.84610627979063, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 157.5083827660078, 301.9097330685044
3.84, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 918.9097118315269, 242.58313955822587, 836.4934160137309, 160.16684374042993, 1.5145652738925273, 760.793416013731, 235.86684374042994, 82.41629581779596, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 157.39189701426346, 302.47209671608147
3.83, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 918.4810192120863, 242.15444693878516, 836.4934160137309, 160.16684374042993, 1.511888736043436, 760.793416013731, 235.86684374042994, 81.98760319835525, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 157.27571421635977, 303.0379807182431
3.82, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 918.0534444351995, 241.72687216189843, 836.4934160137309, 160.16684374042993, 1.5092191774325436, 760.793416013731, 235.86684374042994, 81.56002842146849, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 157.1598343722968, 303.6074127217534
3.81, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 917.6269875008667, 241.30041522756562, 836.4934160137309, 160.16684374042993, 1.5065565980598494, 760.793416013731, 235.86684374042994, 81.13357148713568, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 157.04425748207453, 304.1804206636305
3.8, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 917.2016484090877, 240.87507613578674, 836.4934160137309, 160.16684374042993, 1.5039009979253535, 760.793416013731, 235.86684374042994, 80.70823239535682, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 156.92898354569292, 304.757032774967
3.79, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 916.7774271598629, 240.45085488656184, 836.4934160137309, 160.16684374042993, 1.5012523770290562, 760.793416013731, 235.86684374042994, 80.28401114613193, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 156.81401256315198, 305.33727758480865
3.7800000000000002, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 916.3543237531919, 240.02775147989092, 836.4934160137309, 160.16684374042993, 1.4986107353709575, 760.793416013731, 235.86684374042994, 79.86090773946098, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 156.69934453445177, 305.921183924096
3.77, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 915.9323381890749, 239.6057659157739, 836.4934160137309, 160.16684374042993, 1.4959760729510567, 760.793416013731, 235.86684374042994, 79.43892217534398, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 156.5849794595922, 306.50878092966815
3.76, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 915.5114704675119, 239.18489819421086, 836.4934160137309, 160.16684374042993, 1.4933483897693545, 760.793416013731, 235.86684374042994, 79.01805445378092, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 156.47091733857334, 307.1000980483305
3.75, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 915.0917205885028, 238.76514831520177, 836.4934160137309, 160.16684374042993, 1.4907276858258507, 760.793416013731, 235.86684374042994, 78.59830457477184, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 156.35715817139518, 307.69516504098794
