#rho, x, y, z, w, energia, pressao, energiamit, pressaomit, (pressao/pressaomit), fermie, fermip, hardgluons, muB
1.1, 2.2142769592932305, 2.2775612799039155, 2.147134060513493, 0.06336502269681926, 1200.962412133068, 281.4210062308716, 1194.1994646816565, 274.6580587794602, 1.0246231531725847, 1118.4994646816563, 350.3580587794602, 6.76294745141148, 1347.6212894217633
1.11, 2.2209665575888002, 2.284071238865001, 2.154038234180388, 0.06318488804156921, 1214.4586380834155, 285.8397330832785, 1207.5721690297923, 278.95326402965526, 1.0246868201294506, 1131.8721690297923, 354.65326402965525, 6.886469053623211, 1351.6201542042286
1.12, 2.227616099232965, 2.2905431914059835, 2.1608996741627093, 0.06300680827101858, 1227.9947379683208, 290.27292788075664, 1220.9836294699317, 283.2618193823678, 1.024751336109032, 1145.2836294699318, 358.96181938236776, 7.011108498388893, 1355.5961302223902
1.1300000000000001, 2.2342261785177837, 2.2969776909882373, 2.167719032300536, 0.06283074247506064, 1241.5704845787866, 294.72051022467315, 1234.433618793078, 287.58364443896465, 1.024816660904453, 1158.733618793078, 363.28364443896464, 7.136865785708529, 1359.5495529234156
1.1400000000000001, 2.2407973757552333, 2.3033752782487507, 2.174496944708773, 0.06265665090043784, 1255.1856540265521, 299.18240091153524, 1247.9219131109699, 291.91865999595313, 1.0248827564352438, 1172.22191311097, 367.6186599959531, 7.263740915582116, 1363.4807499456906
1.1500000000000001, 2.24733025772256, 2.309736481403296, 2.1812340322912207, 0.06248449490048133, 1268.840025661609, 303.65852190317014, 1261.4482917735993, 296.2667880151605, 1.0249495866125615, 1185.7482917735992, 371.9667880151605, 7.3917338880096555, 1367.3900413606773
1.1600000000000001, 2.2538253780907604, 2.3160618166349005, 2.187930901234019, 0.06231423691194497, 1282.5333819943799, 308.1487962985263, 1275.012537291389, 300.6279515955351, 1.0250171172144025, 1199.312537291389, 376.32795159553507, 7.520844702991147, 1371.2777399076779
1.1700000000000002, 2.260283277847658, 2.322351788475857, 2.194588143487633, 0.06214584038529524, 1296.2655086409732, 312.65314831303147, 1288.6144352804467, 305.0020749525048, 1.0250853157694684, 1212.9144352804465, 380.70207495250486, 7.651073360526593, 1375.1441512427389
1.1800000000000002, 2.266704485671523, 2.3286068901485093, 2.2012063372039012, 0.06197926982258039, 1310.036194211106, 317.1715032395351, 1302.2537743504897, 309.38908337891905, 1.025154151451054, 1226.5537743504897, 385.0890833789191, 7.782419860615988, 1378.9895741107123
1.1900000000000002, 2.2730895183438946, 2.334827603939296, 2.207786047201353, 0.06181449061079916, 1323.8452303025558, 321.70378744370936, 1315.9303460992965, 313.78890324045005, 1.0252235949758692, 1240.2303460992964, 389.4889032404501, 7.914884203259337, 1382.8143006271134
1.2000000000000002, 2.2794388810860777, 2.341014401502464, 2.214327825355164, 0.061651469159018556, 1337.6924113735695, 326.2499283202343, 1329.643944985113, 318.2014619317776, 1.025293618513237, 1253.943944985113, 393.9014619317776, 8.048466388456639, 1386.6186164115031
1.2100000000000002, 2.285753067929005, 2.3471677442000813, 2.2208322110221372, 0.06149017270960503, 1351.5775347220626, 330.80985428340034, 1343.3943683058546, 322.62668786719246, 1.0253641955980295, 1267.6943683058546, 398.32668786719245, 8.183166416207891, 1390.4028008309608
1.2200000000000002, 2.2920325620478854, 2.3532880834030037, 2.2272997314207323, 0.0613305693682857, 1365.5004004118523, 335.38349474082315, 1357.1814161253392, 327.06451045431004, 1.02543530105103, 1281.4814161253391, 402.7645104543101, 8.318984286513098, 1394.167127174324
1.2300000000000002, 2.298277836080121, 2.359375860778342, 2.23373090199415, 0.06117262813608512, 1379.4608111945245, 339.9707800658115, 1371.0048911951524, 331.5148600664392, 1.0255069109049217, 1295.3048911951523, 407.2148600664392, 8.455919999372258, 1397.9118628132812
1.2400000000000002, 2.304489352448906, 2.365431508588034, 2.2401262267830453, 0.061016318767686116, 1393.4585724800856, 344.5716415854702, 1384.8645989253, 335.97766803068487, 1.0255790023341684, 1309.1645989253002, 411.67766803068486, 8.593973554785366, 1401.637269407706
1.2500000000000002, 2.3106675636587926, 2.3714554499537983, 2.2464861987591744, 0.06086161182948177, 1407.493492262053, 349.1860115542922, 1398.7603473093004, 340.45286660153977, 1.0256515535907458, 1323.0603473093004, 416.1528666015397, 8.733144952752431, 1405.3436030530759
1.26, 2.316812912586441, 2.3774480991259628, 2.252811300162028, 0.06070847861235045, 1421.5653810709478, 353.8138231368785, 1412.6919468776744, 344.94038894360506, 1.0257245439435165, 1336.9919468776743, 420.6403889436051, 8.873434193273443, 1409.0311144506557
1.27, 2.3229258327604096, 2.3834098617332806, 2.2591020028115554, 0.06055689118074026, 1435.674051913651, 358.45501038628004, 1426.6592106373027, 349.4401691099317, 1.0257979536219615, 1350.9592106373027, 425.14016910993166, 9.01484127634841, 1412.7000490550638
1.28, 2.3290067486285335, 2.3893411350297695, 2.26535876841738, 0.06040682228333064, 1449.81932022357, 363.1095082257866, 1440.661954021593, 353.9521420238093, 1.0258717637633659, 1364.9619540215929, 429.6521420238093, 9.157366201977329, 1416.3506472260601
1.29, 2.3350560758257695, 2.395242308139146, 2.2715820488812786, 0.060258245318404687, 1464.001003828927, 367.777252436687, 1454.6999948587668, 358.47624346652685, 1.0259459563630153, 1378.999994858767, 434.17624346652684, 9.3010089701602, 1419.9831443919488
1.3, 2.3410742214094653, 2.4011137622660534, 2.2777722865649705, 0.060111134414957135, 1478.218922867103, 372.45817962868904, 1468.7731532862058, 363.012410047792, 1.026020514228848, 1393.073153286206, 438.712410047792, 9.445769580897025, 1423.5977711506089
1.31, 2.3470615841136704, 2.4069558709301893, 2.2839299145782515, 0.059965464292027704, 1492.4728997693696, 377.1522272330808, 1482.881251735182, 367.560579198893, 1.026095420937395, 1407.181251735182, 443.26057919889297, 9.591648034187802, 1427.194753436985
1.32, 2.3530185545748026, 2.4127690001745488, 2.290055357039107, 0.05982121029497887, 1506.7627592037388, 381.85933348242315, 1497.0241148737064, 372.1206891523906, 1.0261706607934513, 1421.324114873706, 447.8206891523906, 9.73864433003253, 1430.7743126410319
1.33, 2.3589455155582604, 2.418553508766634, 2.2961490293243454, 0.0596783483854151, 1521.0883280260791, 386.57943739304386, 1511.2015695576479, 376.69267892461266, 1.0262462187920829, 1435.501569557648, 452.39267892461265, 9.886758468431212, 1434.3366657286638
1.34, 2.3648428421722807, 2.4243097483977984, 2.302211338317144, 0.05953685511292206, 1535.4494352374836, 391.3124787495, 1525.4134447881, 381.2764883001161, 1.0263220805828557, 1449.7134447880999, 456.9764883001161, 10.035990449383846, 1437.8820253634206
1.35, 2.3707109020847477, 2.4300380638816854, 2.3082426826514153, 0.05939670751642039, 1549.8459119605739, 396.0583980952541, 1539.6595716876836, 385.8720578223637, 1.0263982324358394, 1463.9595716876834, 461.5720578223637, 10.186340272890432, 1441.410600041354
1.36, 2.3765500557118235, 2.43573879332105, 2.3142434529213762, 0.05925788329909383, 1564.2775913584442, 400.8171367049364, 1553.9397834194933, 390.47932876598543, 1.0264746612109303, 1478.239783419493, 466.1793287659854, 10.33780793895097, 1444.9225941642503
1.37, 2.3823606564253677, 2.4414122683070967, 2.320214031924694, 0.059120360594792566, 1578.7443086403318, 405.588636584498, 1568.2539151927663, 395.0982431369325, 1.0265513543271558, 1492.5539151927665, 470.7982431369325, 10.49039344756546, 1448.4182081933063
1.3800000000000001, 2.3881430507331642, 2.447058814074087, 2.3261547948573247, 0.05898411809163624, 1593.2459009872543, 410.3728404457537, 1582.6018041885204, 399.7287436470198, 1.0266282997355156, 1506.9018041885204, 475.4287436470198, 10.644096798733903, 1451.8976387195708
1.3900000000000001, 2.3938975784631986, 2.452678749672459, 2.33206610952491, 0.05884913499264006, 1607.7822075262327, 415.1696916965467, 1596.9832895337765, 404.3707737040904, 1.026705485892407, 1521.2832895337765, 480.07077370409036, 10.798917992456298, 1455.3610785775393
1.4000000000000001, 2.399624572944451, 2.4582723881376527, 2.337948336550638, 0.05871539090943808, 1622.3530693121106, 419.97913443338496, 1611.3982122833781, 409.0242774046523, 1.0267829017344487, 1535.6982122833783, 484.7242774046523, 10.954857028732647, 1458.8087169610683
1.4100000000000001, 2.4053243611667523, 2.4638400366283824, 2.343801829547964, 0.058582866014100884, 1636.9583292528232, 424.80111341598933, 1625.8464153452605, 413.6891995084264, 1.026860536655941, 1550.1464153452603, 489.3891995084264, 11.111913907562945, 1462.2407394814275
1.4200000000000002, 2.410997263950067, 2.4693819965908994, 2.349626935321278, 0.058451540861136055, 1651.5978321027646, 429.63557406368653, 1640.3277434738175, 418.3654854347393, 1.0269383804862298, 1564.6277434738174, 494.06548543473934, 11.270088628947198, 1465.657328286233
1.4300000000000002, 2.4166435961069888, 2.474898563898001, 2.35542399403691, 0.058321396494337395, 1666.2714244192464, 434.48246244013177, 1654.8420432263608, 423.0530812472464, 1.0270164234691053, 1579.1420432263608, 498.75308124724637, 11.429381192885403, 1469.0586621394252
1.4400000000000002, 2.4222636665938557, 2.4803900289962693, 2.3611933394036346, 0.05819241434886289, 1680.9789545387744, 439.34172524426515, 1669.3891629393968, 427.75193364488746, 1.0270946562429788, 1593.6891629393967, 503.4519336448875, 11.589791599377557, 1472.4449165159992
1.4500000000000002, 2.427857778657353, 2.4858566770351205, 2.3669352988326864, 0.05806457627634854, 1695.7202725300083, 444.2133097939071, 1683.968952681585, 432.4619899454834, 1.0271730698226336, 1608.2689526815848, 508.1619899454834, 11.751319848423668, 1475.8162636716659
1.4600000000000002, 2.433426229979136, 2.4912987880015907, 2.372650193601664, 0.05793786456539673, 1710.4952301665712, 449.0971640157528, 1698.5812642265473, 437.183198075729, 1.0272516555816036, 1622.881264226547, 512.8831980757291, 11.91396594002373, 1479.172872727619
