rho,x,y,z,w,energia,pressao,energiamit,pressaomit,(pressao/pressaomit),fermie,fermip,hardgluons,nu,nd,ns,ne,nB,muB,muBGibbs
2.41,2.8758915607,2.9251959233,2.8248310533,0.0493428474,1248.5073269453,416.5534507342,1107.3526985718,275.3988223606,1.5125462308,1047.3526985718,335.3988223606,141.1546283735,2.4100040574,2.5360927535,2.2839031891,4.05743548630245E-006,2.41,690.8965882487,690.8965882487
2.4,2.8719083396,2.9212787206,2.8207744776,0.0494090867,1241.6046744725,413.5159919658,1101.6190234969,273.5303409902,1.5117737596,1041.6190234969,333.5303409902,139.9856509756,2.4000040738,2.5259179561,2.2740779701,4.07379788921051E-006,2.4,689.6336110156,689.633611016
2.39,2.8679140386,2.9173507961,2.8167064025,0.049475685,1234.7146624521,410.4860424092,1095.8931282615,271.6645082186,1.5110035724,1035.8931282615,331.6645082186,138.8215341906,2.3900040903,2.5157426718,2.2642532379,4.09029327071E-006,2.39,688.3684957574,688.3684957579
2.38,2.8639085804,2.9134120759,2.8126267463,0.0495426457,1227.8373123376,407.4636095077,1090.1750343192,269.8013314892,1.5102357251,1030.1750343192,329.8013314892,137.6622780185,2.3800041069,2.5055668973,2.2544289958,4.10692324929699E-006,2.38,687.1012276663,687.1012276661
2.37,2.8598918867,2.9094624852,2.8085354267,0.0496099724,1220.972645735,404.4487007581,1084.4647632758,267.9408182989,1.5094702753,1024.4647632758,327.9408182989,136.5078824592,2.3700041237,2.4953906291,2.2446052472,4.12368948951964E-006,2.37,685.8317917693,685.8317917692
2.36,2.8558638785,2.9055019484,2.8044323601,0.0496776685,1214.1206843967,401.441323709,1078.7623368838,266.0829761961,1.5087072816,1018.7623368838,326.0829761961,135.3583475128,2.3600041406,2.4852138636,2.2347819958,4.14059367168309E-006,2.36,684.5601729259,684.5601729261
2.35,2.8518244756,2.901530389,2.8003174621,0.0497457376,1207.2814502272,398.4414859624,1073.0677770479,264.2278127831,1.5079468046,1013.0677770479,324.2278127831,134.2136731793,2.3500041576,2.4750365975,2.2249592449,4.15763751787671E-006,2.35,683.2863558253,683.2863558254
2.34,2.8477735973,2.8975477298,2.7961906474,0.0498141833,1200.4549652889,395.4491951759,1067.3811058302,262.3753357172,1.5071889059,1007.3811058302,322.3753357172,133.0738594587,2.3400041748,2.464858827,2.2151369981,4.17482276638607E-006,2.34,682.0103249844,682.0103249849
2.33,2.8437111616,2.8935538926,2.7920518296,0.0498830094,1193.6412517931,392.4644590594,1061.7023454422,260.5255527084,1.5064336491,1001.7023454422,320.5255527084,131.938906351,2.3300041922,2.4546805487,2.2053152591,4.1921511999161E-006,2.33,680.732064744,680.7320647436
2.32,2.8396370857,2.8895487982,2.7879009214,0.0499522195,1186.8403321197,389.4872853819,1056.0315182635,258.6784715258,1.5056810993,996.0315182635,318.6784715258,130.8088138561,2.3200042096,2.4445017589,2.1954940315,4.20962460148692E-006,2.32,679.4515592673,679.4515592679
2.31,2.835551286,2.8855323668,2.7837378342,0.0500218174,1180.0522287933,386.517681964,1050.3686468192,256.8340999898,1.5049313233,990.3686468191,316.8340999898,129.6835819741,2.3100042272,2.4343224538,2.185673319,4.22724482005605E-006,2.31,678.1687925359,678.1687925356
2.3,2.8314536776,2.8815045174,2.7795624788,0.0500918071,1173.276964513,383.555656687,1044.713753808,254.9924459819,1.5041843895,984.713753808,314.9924459819,128.563210705,2.300004245,2.4241426298,2.1758531252,0.000004245,2.3,676.8837483481,676.8837483478
2.29,2.8273441749,2.8774651682,2.7753747647,0.0501621922,1166.5145621361,380.6012174881,1039.0668620873,253.1535174393,1.5034403683,979.0668620873,313.1535174393,127.4477000488,2.2900042629,2.413962283,2.166033454,4.26293317111357E-006,2.29,675.5964103151,675.5964103163
2.28,2.8232226912,2.8734142365,2.7711746002,0.0502329769,1159.7650446762,377.65437236,1033.4279946707,251.3173223545,1.5026993318,973.4279946707,311.3173223545,126.3370500055,2.280004281,2.4037814098,2.1562143092,0.000004281,2.28,674.3067618579,674.306761858
2.27,2.8190891389,2.8693516386,2.7669618927,0.0503041651,1153.0284353295,374.7151293589,1027.7971747545,249.4838687839,1.501961354,967.7971747544,309.4838687839,125.2312605751,2.2700042992,2.3936000061,2.1463956947,4.29923154716663E-006,2.27,673.0147862055,673.0147862063
2.26,2.8149434291,2.8652772897,2.7627365486,0.0503757609,1146.3047574471,371.7834965962,1022.1744256896,247.6531648387,1.501226511,962.1744256896,307.6531648387,124.1303317575,2.2600043176,2.3834180681,2.1365776143,4.31761442370053E-006,2.26,671.7204663905,671.7204663908
2.25,2.810785472,2.8611911042,2.7584984729,0.0504477683,1139.5940345593,368.859482246,1016.5597710065,245.8252186932,1.5004948809,956.5597710065,305.8252186932,123.0342635528,2.2500043362,2.3732355919,2.1267600719,4.33615577806254E-006,2.25,670.4237852466,670.4237852468
2.24,2.8066151769,2.8570929954,2.7542475696,0.0505201916,1132.8962903659,365.9430945423,1010.9532344049,244.0000385813,1.4997665438,950.9532344049,304.0000385813,121.943055961,2.2400043549,2.3630525734,2.1169430717,4.35485768418911E-006,2.24,669.1247254051,669.1247254055
2.23,2.8024324518,2.8529828757,2.7499837416,0.050593035,1126.211548741,363.0343417805,1005.354839759,242.1776327985,1.4990415819,945.354839759,302.1776327985,120.8567089821,2.2300043737,2.3528690087,2.1071266176,4.37372223577913E-006,2.23,667.8232692917,667.8232692922
2.22,2.7982372036,2.8488606561,2.7457068904,0.0506663028,1119.5398337349,360.133232318,999.7646111188,240.358009702,1.49832008,939.7646111188,300.358009702,119.775222616,2.2200043928,2.3426848935,2.0973107138,4.3927515765357E-006,2.22,666.5193991231,666.5193991229
2.21,2.7940293382,2.844726247,2.7414169166,0.0507399994,1112.8811695802,357.2397745765,994.1825727173,238.5411777137,1.4976021247,934.1825727173,298.5411777137,118.6985968629,2.2100044119,2.3325002238,2.0874953643,4.41194787744925E-006,2.21,665.2130969038,665.2130969035
2.2,2.7898087602,2.8405795575,2.7371137193,0.0508141292,1106.2355806894,354.353977041,988.6087489668,236.7271453185,1.4968878054,928.6087489668,296.7271453185,117.6268317226,2.2000044313,2.3223149953,2.0776805734,4.43131335140001E-006,2.2,663.9043444223,663.9043444229
2.19,2.7855753733,2.8364204955,2.7327971966,0.0508886966,1099.6030916522,351.4758482592,983.0431644571,234.9159210641,1.4961772138,923.0431644571,294.9159210641,116.5599271952,2.1900044509,2.3121292039,2.0678663453,4.45085025785172E-006,2.19,662.5931232473,662.5931232472
2.18,2.7813290799,2.8322489681,2.7284672451,0.0509637064,1092.9837272529,348.6053968471,977.4858439722,233.1075135664,1.4954704441,917.4858439722,293.1075135664,115.4978832807,2.1800044706,2.3019428451,2.0580526843,4.4705608847133E-006,2.18,661.2794147249,661.2794147247
2.17,2.777069781,2.828064881,2.7241237603,0.051039163,1086.3775124579,345.742631485,971.9368124789,231.3019315059,1.4947675933,911.9368124789,291.3019315059,114.440699979,2.1700044904,2.2917559148,2.0482395948,4.49044757005379E-006,2.17,659.963199974,659.9631999737
2.16,2.7727973766,2.8238681389,2.7197666363,0.0511150712,1079.7844724259,342.8875609209,966.3960951356,229.4991836307,1.4940687609,906.3960951356,289.4991836307,113.3883772903,2.1600045105,2.2815684084,2.0384270811,4.51051268840378E-006,2.16,658.6444598828,658.6444598828
2.15,2.7685117655,2.8196586452,2.715395766,0.0511914357,1073.2046325057,340.0401939703,960.8637172913,227.6992787559,1.4933740494,900.8637172913,287.6992787559,112.3409152144,2.1500045308,2.2713803215,2.0286151478,4.53075866032054E-006,2.15,657.3231751049,657.3231751051
2.14,2.7642128452,2.8154363023,2.7110110406,0.0512682615,1066.6380182404,337.2005395167,955.339704489,225.9022257653,1.4926835642,895.339704489,285.9022257653,111.2983137514,2.1400045512,2.2611916495,2.0188037993,4.55118795329299E-006,2.14,655.9993260555,655.9993260547
2.13,2.7599005117,2.8112010112,2.7066123504,0.0513455533,1060.0846553766,334.3686065155,949.8240824753,224.1080336142,1.4919974136,889.8240824753,284.1080336142,110.2605729013,2.1300045718,2.251002388,2.0089930402,4.57180306616782E-006,2.13,654.6728929071,654.6728929071
2.12,2.7555746601,2.8069526718,2.702199584,0.0514233163,1053.5445698512,331.5444039894,944.3168771872,222.3167113254,1.4913157091,884.3168771872,282.3167113254,109.227692664,2.1200045926,2.2408125323,1.9991828751,4.59260656480907E-006,2.12,653.3438555852,653.3438555852
2.11,2.7512351838,2.8026911828,2.6977726287,0.0515015555,1047.017787808,328.727941034,938.8181147683,220.5282679943,1.4906385654,878.8181147683,280.5282679943,108.1996730397,2.1100046136,2.2306220776,1.9893733088,4.61360105214429E-006,2.11,652.0121937644,652.012193764
2.1,2.7468819751,2.7984164413,2.6933313701,0.051580276,1040.5043355964,325.9192268175,933.3278215682,218.7427127893,1.4899661006,873.3278215682,278.7427127893,107.1765140282,2.1000046348,2.2204310193,1.9795643459,4.63478917157596E-006,2.1,650.677886864,650.6778868638
2.09,2.7425149247,2.7941283437,2.6888756927,0.051659483,1034.0042397708,323.1182705803,927.8460241412,216.9600549507,1.4892984363,867.8460241412,276.9600549507,106.1582156296,2.0900046562,2.2102393526,1.9697559912,4.65617362501907E-006,2.09,649.3409140435,649.3409140436
2.08,2.7381339223,2.7898267844,2.6844054793,0.0517391819,1027.5175270952,320.325081637,922.3727492513,215.1803037931,1.4886356976,862.3727492513,275.1803037931,105.1447778439,2.0800046778,2.2000470725,1.9599482497,4.67775716580117E-006,2.08,648.0012541978,648.0012541982
2.07,2.7337388557,2.7855116571,2.6799206111,0.0518193781,1021.0442245451,317.5396693768,916.908023874,213.4034687057,1.4879780132,856.908023874,273.4034687057,104.1362006711,2.0700046995,2.1898541742,1.9501411263,4.69954259717887E-006,2.07,646.6588859528,646.6588859526
2.06,2.7293296115,2.7811828537,2.6754209679,0.0519000771,1014.5843593153,314.7620432661,911.4518752042,211.6295591549,1.487325516,851.4518752042,271.6295591549,103.1324841111,2.0600047215,2.1796606526,1.9403346259,4.72153276486204E-006,2.06,645.313787661,645.3137876609
2.05,2.724906075,2.7768402648,2.6709064279,0.0519812843,1008.1379588146,311.9922128472,906.0043306505,209.8585846831,1.4866783426,846.0043306505,269.8585846831,102.1336281641,2.0500047437,2.1694665027,1.9305287536,4.74373058797682E-006,2.05,643.965937396,643.965937396
2.04,2.7204681296,2.7724837798,2.6663768675,0.0520630055,1001.7050506752,309.230187741,900.5654178453,208.0905549111,1.4860366338,840.5654178453,268.0905549111,101.1396328299,2.0400047661,2.1592717193,1.9207235146,4.76613902826053E-006,2.04,642.6153129481,642.6153129491
2.03,2.7160156575,2.7681132865,2.6618321617,0.0521452464,995.2856627458,306.4759776454,895.1351646372,206.3254795368,1.4854005348,835.1351646372,266.3254795368,100.1504981086,2.0300047888,2.1490762973,1.9109189139,4.78876111226692E-006,2.03,641.2618918185,641.2618918183
2.02,2.7115485392,2.7637286712,2.6572721836,0.0522280129,988.8798231154,303.7295923424,889.7135991153,204.5633683422,1.4847701952,829.7135991153,264.5633683422,99.1662240002,2.0200048116,2.1388802314,1.901114957,4.81159990839317E-006,2.02,639.9056512155,639.9056512167
2.01,2.7070666536,2.7593298188,2.6526968049,0.0523113109,982.4875600858,300.9910416898,884.3007495812,202.8042311852,1.4841457692,824.3007495812,262.8042311852,98.1868105046,2.0100048347,2.1286835163,1.8913116491,4.83465857317232E-006,2.01,638.5465680471,638.5465680476
2,2.7025698782,2.7549166126,2.6481058953,0.0523951463,976.1089022031,298.2603356317,878.8966445811,201.0480780097,1.4835274159,818.8966445811,261.0480780097,97.212257622,2.0000048579,2.1184861465,1.8815089956,4.85794029379251E-006,2,637.1846189177,637.1846189174
1.99,2.6980580886,2.7504889345,2.6434993227,0.0524795254,969.7438782486,295.5374841948,873.5013128964,199.2949188426,1.4829152992,813.5013128964,259.2949188426,96.2425653522,1.9900048815,2.1082881166,1.8717070019,4.88144833155587E-006,1.99,635.8197801215,635.8197801223
1.98,2.6935311589,2.7460466648,2.6388769534,0.0525644544,963.3925172324,292.8224974875,868.1147835371,197.5447637922,1.4823095883,808.1147835371,257.5447637922,95.2777336953,1.9800049052,2.0980894211,1.8619056737,4.90518602721541E-006,1.98,634.4520276361,634.4520276363
1.97,2.6889889614,2.7415896821,2.6342386519,0.0526499395,957.0548484187,290.1153857071,862.7370857674,195.7976230559,1.4817104579,802.7370857674,255.7976230559,94.3177626513,1.9700049292,2.0878900543,1.8521050166,4.92915676112814E-006,1.97,633.0813371187,633.0813371197
1.96,2.6844313667,2.7371178634,2.6295842805,0.0527359873,950.7309013062,287.4161591347,857.368249086,194.0535069146,1.481118088,797.368249086,254.0535069146,93.3626522201,1.9600049534,2.0776900105,1.8423050362,4.95336400427422E-006,1.96,631.707683898,631.7076838984
1.95,2.6798582437,2.7326310841,2.6249136999,0.0528226043,944.4207056492,284.7248281412,852.0083032473,192.3124257394,1.4805326647,792.0083032473,252.3124257394,92.4124024019,1.9500049778,2.0674892839,1.8325057383,4.9778112795761E-006,1.95,630.3310429694,630.3310429694
1.94,2.6752694595,2.728129218,2.6202267688,0.052909797,938.1242914545,282.041403187,846.657278258,190.5743899905,1.47995438,786.657278258,250.5743899905,91.4670131965,1.9400050025,2.0572878687,1.8227071288,5.00250218000742E-006,1.94,628.9513889887,628.9513889905
1.93,2.6706648792,2.7236121369,2.6155233439,0.0529975724,931.8416889743,279.3658948194,841.3152043703,188.8394102154,1.4793834322,781.3152043703,248.8394102154,90.526484604,1.9300050274,2.047085759,1.8129092136,5.02744039553151E-006,1.93,627.5686962647,627.5686962662
1.92,2.6660443662,2.7190797111,2.6108032797,0.0530859372,925.572928726,276.6983136795,835.9821121016,187.1074970551,1.4788200261,775.9821121016,247.1074970551,89.5908166244,1.9200050526,2.0368829486,1.8031119987,5.05262966646361E-006,1.92,626.1829387536,626.1829387529
1.91,2.661407782,2.714531809,2.606066429,0.0531748985,919.3180414985,274.0386705042,830.6580322408,185.3786612465,1.4782643734,770.6580322408,245.3786612465,88.6600092577,1.9100050781,2.0266794316,1.7933154903,5.07807381019196E-006,1.91,624.794090053,624.7940900537
1.9,2.6567549861,2.7099682973,2.6013126422,0.0532644634,913.0770583282,271.3869761183,825.3429958243,183.6529136145,1.4777166927,765.3429958243,243.6529136145,87.7340625038,1.9000051038,2.0164752017,1.7835196945,5.10377673325035E-006,1.9,623.4021233926,623.4021233929
1.89,2.652085836,2.7053890407,2.5965417678,0.053354639,906.8500105345,268.7432414468,820.0370341717,181.930265084,1.4771772103,760.0370341717,241.930265084,86.8129763629,1.8900051297,2.0062702527,1.7737246176,5.12974241458101E-006,1.89,622.0070116298,622.0070116303
1.88,2.6474001872,2.7007939021,2.5917536518,0.0534454329,900.6369297028,266.1074775086,814.740178868,180.2107266739,1.4766461599,754.740178868,240.2107266739,85.8967508348,1.880005156,1.9960645781,1.7639302659,0.000005156,1.88,620.6087272405,620.6087272401
1.87,2.6426978934,2.6961827424,2.5869481384,0.0535368523,894.4378477027,263.4796954235,809.4524617832,178.4943095039,1.4761237832,749.4524617832,238.4943095039,84.9853859196,1.8700051825,1.9858581715,1.754136646,5.18247840201152E-006,1.87,619.2072423134,619.2072423135
1.86,2.6379788057,2.6915554206,2.5821250691,0.0536289051,888.2527966769,260.8599064078,804.1739150596,176.7810247906,1.4756103304,744.1739150596,236.7810247906,84.0788816172,1.8600052093,1.9756510265,1.7443437643,5.2092570930007E-006,1.86,617.8025285409,617.8025285402
1.85,2.6332427735,2.6869117938,2.5772842834,0.0537215989,882.081809062,258.248121782,798.9045711342,175.0708838542,1.4751060605,738.9045711342,235.0708838542,83.1772379278,1.8500052363,1.9654431362,1.7345516275,5.23631530990047E-006,1.85,616.3945572126,616.394557213
1.84,2.6284896439,2.6822517168,2.5724256184,0.0538149416,875.9249175734,255.6443529655,793.6444627222,173.3638981143,1.4746112411,733.6444627222,233.3638981143,82.2804548512,1.8400052637,1.9552344941,1.7247602423,5.26365747613976E-006,1.84,614.9832992061,614.9832992059
1.83,2.6237192616,2.6775750425,2.5675489086,0.0539089413,869.7821552306,253.0486114852,788.393622843,171.6600790976,1.4741261499,728.393622843,231.6600790976,81.3885323875,1.8300052913,1.9450250931,1.7149696156,5.29128809557419E-006,1.83,613.5687249803,613.5687249813
