# Mass density, Pressure, Baryonic density
# Mev/fm^3, Mev/fm^3, fm^-3
1.494154e+15, 6.304657e+35, 1e+39
1.492371e+15, 6.2950438e+35, 1e+39
1.490588e+15, 6.2838284e+35, 1e+39
1.488805e+15, 6.2742152e+35, 1e+39
1.487022e+15, 6.264602e+35, 1e+39
1.485239e+15, 6.2549888e+35, 1e+39
1.483456e+15, 6.2453756e+35, 1e+39
1.481673e+15, 6.2357624e+35, 1e+39
1.47989e+15, 6.2261492e+35, 1e+39
1.478107e+15, 6.216536e+35, 1e+39
1.476324e+15, 6.2053206e+35, 1e+39
1.474541e+15, 6.1957074e+35, 1e+39
1.472758e+15, 6.1860942e+35, 1e+39
1.470975e+15, 6.176481e+35, 1e+39
1.469192e+15, 6.1668678e+35, 1e+39
1.467409e+15, 6.1572546e+35, 1e+39
1.465626e+15, 6.1476414e+35, 1e+39
1.463843e+15, 6.1380282e+35, 1e+39
1.46206e+15, 6.1268128e+35, 1e+39
1.460277e+15, 6.1171996e+35, 1e+39
1.458494e+15, 6.1075864e+35, 1e+39
1.456711e+15, 6.0979732e+35, 1e+39
1.454928e+15, 6.08836e+35, 1e+39
1.453145e+15, 6.0787468e+35, 1e+39
1.451362e+15, 6.0691336e+35, 1e+39
1.449579e+15, 6.0595204e+35, 1e+39
1.447796e+15, 6.0499072e+35, 1e+39
1.446013e+15, 6.0386918e+35, 1e+39
1.44423e+15, 6.0290786e+35, 1e+39
1.442447e+15, 6.0194654e+35, 1e+39
1.440664e+15, 6.0098522e+35, 1e+39
1.438881e+15, 6.000239e+35, 1e+39
1.437098e+15, 5.9906258e+35, 1e+39
1.435315e+15, 5.9810126e+35, 1e+39
1.433532e+15, 5.9713994e+35, 1e+39
1.431749e+15, 5.9617862e+35, 1e+39
1.429966e+15, 5.952173e+35, 1e+39
1.428183e+15, 5.9409576e+35, 1e+39
1.4264e+15, 5.9313444e+35, 1e+39
1.424617e+15, 5.9217312e+35, 1e+39
1.422834e+15, 5.912118e+35, 1e+39
1.421051e+15, 5.9025048e+35, 1e+39
1.419268e+15, 5.8928916e+35, 1e+39
1.417485e+15, 5.8832784e+35, 1e+39
1.415702e+15, 5.8736652e+35, 1e+39
1.413919e+15, 5.864052e+35, 1e+39
1.412136e+15, 5.8544388e+35, 1e+39
1.410353e+15, 5.8432234e+35, 1e+39
1.40857e+15, 5.8336102e+35, 1e+39
1.406787e+15, 5.823997e+35, 1e+39
1.405004e+15, 5.8143838e+35, 1e+39
1.403221e+15, 5.8047706e+35, 1e+39
1.401438e+15, 5.7951574e+35, 1e+39
1.399655e+15, 5.7855442e+35, 1e+39
1.397872e+15, 5.775931e+35, 1e+39
1.396089e+15, 5.7663178e+35, 1e+39
1.394306e+15, 5.7567046e+35, 1e+39
1.392523e+15, 5.7470914e+35, 1e+39
1.39074e+15, 5.7374782e+35, 1e+39
1.388957e+15, 5.727865e+35, 1e+39
1.387174e+15, 5.7166496e+35, 1e+39
1.385391e+15, 5.7070364e+35, 1e+39
1.383608e+15, 5.6974232e+35, 1e+39
1.381825e+15, 5.68781e+35, 1e+39
1.380042e+15, 5.6781968e+35, 1e+39
1.378259e+15, 5.6685836e+35, 1e+39
1.376476e+15, 5.6589704e+35, 1e+39
1.374693e+15, 5.6493572e+35, 1e+39
1.37291e+15, 5.639744e+35, 1e+39
1.371127e+15, 5.6301308e+35, 1e+39
1.369344e+15, 5.6205176e+35, 1e+39
1.367561e+15, 5.6109044e+35, 1e+39
1.365778e+15, 5.6012912e+35, 1e+39
1.363995e+15, 5.591678e+35, 1e+39
1.362212e+15, 5.5820648e+35, 1e+39
1.360429e+15, 5.5724516e+35, 1e+39
1.358646e+15, 5.5612362e+35, 1e+39
1.356863e+15, 5.551623e+35, 1e+39
1.35508e+15, 5.5420098e+35, 1e+39
1.353297e+15, 5.5323966e+35, 1e+39
1.351514e+15, 5.5227834e+35, 1e+39
1.349731e+15, 5.5131702e+35, 1e+39
1.347948e+15, 5.503557e+35, 1e+39
1.346165e+15, 5.4939438e+35, 1e+39
1.344382e+15, 5.4843306e+35, 1e+39
1.342599e+15, 5.4747174e+35, 1e+39
1.340816e+15, 5.4651042e+35, 1e+39
1.339033e+15, 5.455491e+35, 1e+39
1.33725e+15, 5.4458778e+35, 1e+39
1.335467e+15, 5.4362646e+35, 1e+39
1.333684e+15, 5.4266514e+35, 1e+39
1.331901e+15, 5.4170382e+35, 1e+39
1.330118e+15, 5.407425e+35, 1e+39
1.328335e+15, 5.3978118e+35, 1e+39
1.326552e+15, 5.3881986e+35, 1e+39
1.324769e+15, 5.3785854e+35, 1e+39
1.322986e+15, 5.3689722e+35, 1e+39
1.321203e+15, 5.359359e+35, 1e+39
1.31942e+15, 5.3497458e+35, 1e+39
1.317637e+15, 5.3401326e+35, 1e+39
1.315854e+15, 5.3289172e+35, 1e+39
1.314071e+15, 5.319304e+35, 1e+39
1.312288e+15, 5.3096908e+35, 1e+39
1.310505e+15, 5.3000776e+35, 1e+39
1.308722e+15, 5.2904644e+35, 1e+39
1.306939e+15, 5.2808512e+35, 1e+39
1.305156e+15, 5.271238e+35, 1e+39
1.303373e+15, 5.2616248e+35, 1e+39
1.30159e+15, 5.2520116e+35, 1e+39
1.299807e+15, 5.2423984e+35, 1e+39
1.298024e+15, 5.2327852e+35, 1e+39
1.296241e+15, 5.223172e+35, 1e+39
1.294458e+15, 5.2135588e+35, 1e+39
1.292675e+15, 5.2039456e+35, 1e+39
1.290892e+15, 5.1943324e+35, 1e+39
1.289109e+15, 5.1847192e+35, 1e+39
1.287326e+15, 5.175106e+35, 1e+39
1.285543e+15, 5.1654928e+35, 1e+39
1.28376e+15, 5.1558796e+35, 1e+39
1.281977e+15, 5.1462664e+35, 1e+39
1.280194e+15, 5.1366532e+35, 1e+39
1.278411e+15, 5.12704e+35, 1e+39
1.276628e+15, 5.1174268e+35, 1e+39
1.274845e+15, 5.1078136e+35, 1e+39
1.273062e+15, 5.0982004e+35, 1e+39
1.271279e+15, 5.0885872e+35, 1e+39
1.269496e+15, 5.078974e+35, 1e+39
1.267713e+15, 5.0693608e+35, 1e+39
1.26593e+15, 5.0597476e+35, 1e+39
1.264147e+15, 5.0501344e+35, 1e+39
1.262364e+15, 5.0405212e+35, 1e+39
1.260581e+15, 5.030908e+35, 1e+39
1.258798e+15, 5.0212948e+35, 1e+39
1.257015e+15, 5.0116816e+35, 1e+39
1.255232e+15, 5.0020684e+35, 1e+39
1.253449e+15, 4.9924552e+35, 1e+39
1.251666e+15, 4.982842e+35, 1e+39
1.249883e+15, 4.9732288e+35, 1e+39
1.2481e+15, 4.9636156e+35, 1e+39
1.246317e+15, 4.9540024e+35, 1e+39
1.244534e+15, 4.9443892e+35, 1e+39
1.242751e+15, 4.934776e+35, 1e+39
1.240968e+15, 4.9251628e+35, 1e+39
1.239185e+15, 4.9155496e+35, 1e+39
1.237402e+15, 4.9059364e+35, 1e+39
1.235619e+15, 4.8963232e+35, 1e+39
1.233836e+15, 4.88671e+35, 1e+39
1.232053e+15, 4.8770968e+35, 1e+39
1.23027e+15, 4.8674836e+35, 1e+39
1.228487e+15, 4.8578704e+35, 1e+39
1.226704e+15, 4.8482572e+35, 1e+39
1.224921e+15, 4.838644e+35, 1e+39
1.223138e+15, 4.8290308e+35, 1e+39
1.221355e+15, 4.8194176e+35, 1e+39
1.219572e+15, 4.8098044e+35, 1e+39
1.217789e+15, 4.8017934e+35, 1e+39
1.216006e+15, 4.7921802e+35, 1e+39
1.214223e+15, 4.782567e+35, 1e+39
1.21244e+15, 4.7729538e+35, 1e+39
1.210657e+15, 4.7633406e+35, 1e+39
1.208874e+15, 4.7537274e+35, 1e+39
1.207091e+15, 4.7441142e+35, 1e+39
1.205308e+15, 4.734501e+35, 1e+39
1.203525e+15, 4.7248878e+35, 1e+39
1.201742e+15, 4.7152746e+35, 1e+39
1.199959e+15, 4.7056614e+35, 1e+39
1.198176e+15, 4.6960482e+35, 1e+39
1.196393e+15, 4.686435e+35, 1e+39
1.19461e+15, 4.6768218e+35, 1e+39
1.192827e+15, 4.6672086e+35, 1e+39
1.191044e+15, 4.6575954e+35, 1e+39
1.189261e+15, 4.6479822e+35, 1e+39
1.187478e+15, 4.638369e+35, 1e+39
1.185695e+15, 4.6287558e+35, 1e+39
1.183912e+15, 4.6191426e+35, 1e+39
1.182129e+15, 4.6095294e+35, 1e+39
1.180346e+15, 4.5999162e+35, 1e+39
1.178563e+15, 4.590303e+35, 1e+39
1.17678e+15, 4.582292e+35, 1e+39
1.174997e+15, 4.5726788e+35, 1e+39
1.173214e+15, 4.5630656e+35, 1e+39
1.171431e+15, 4.5534524e+35, 1e+39
1.169648e+15, 4.5438392e+35, 1e+39
1.167865e+15, 4.534226e+35, 1e+39
1.166082e+15, 4.5246128e+35, 1e+39
1.164299e+15, 4.5149996e+35, 1e+39
1.162516e+15, 4.5053864e+35, 1e+39
1.160733e+15, 4.4957732e+35, 1e+39
1.15895e+15, 4.48616e+35, 1e+39
1.157167e+15, 4.4765468e+35, 1e+39
1.155384e+15, 4.4669336e+35, 1e+39
1.153601e+15, 4.4573204e+35, 1e+39
1.151818e+15, 4.4477072e+35, 1e+39
1.150035e+15, 4.438094e+35, 1e+39
1.148252e+15, 4.430083e+35, 1e+39
1.146469e+15, 4.4204698e+35, 1e+39
1.144686e+15, 4.4108566e+35, 1e+39
1.142903e+15, 4.4012434e+35, 1e+39
1.14112e+15, 4.3916302e+35, 1e+39
1.139337e+15, 4.382017e+35, 1e+39
1.137554e+15, 4.3724038e+35, 1e+39
1.135771e+15, 4.3627906e+35, 1e+39
1.133988e+15, 4.3531774e+35, 1e+39
1.132205e+15, 4.3435642e+35, 1e+39
1.130422e+15, 4.333951e+35, 1e+39
1.128639e+15, 4.3243378e+35, 1e+39
1.126856e+15, 4.3163268e+35, 1e+39
1.125073e+15, 4.3067136e+35, 1e+39
1.12329e+15, 4.2971004e+35, 1e+39
1.121507e+15, 4.2874872e+35, 1e+39
1.119724e+15, 4.277874e+35, 1e+39
1.117941e+15, 4.2682608e+35, 1e+39
1.116158e+15, 4.2586476e+35, 1e+39
1.114375e+15, 4.2490344e+35, 1e+39
1.112592e+15, 4.2394212e+35, 1e+39
1.110809e+15, 4.229808e+35, 1e+39
1.109026e+15, 4.2201948e+35, 1e+39
1.107243e+15, 4.2121838e+35, 1e+39
1.10546e+15, 4.2025706e+35, 1e+39
1.103677e+15, 4.1929574e+35, 1e+39
1.101894e+15, 4.1833442e+35, 1e+39
1.100111e+15, 4.173731e+35, 1e+39
1.098328e+15, 4.1641178e+35, 1e+39
1.096545e+15, 4.1545046e+35, 1e+39
1.094762e+15, 4.1448914e+35, 1e+39
1.092979e+15, 4.1352782e+35, 1e+39
1.091196e+15, 4.1272672e+35, 1e+39
1.089413e+15, 4.117654e+35, 1e+39
1.08763e+15, 4.1080408e+35, 1e+39
1.085847e+15, 4.0984276e+35, 1e+39
1.084064e+15, 4.0888144e+35, 1e+39
1.082281e+15, 4.0792012e+35, 1e+39
1.080498e+15, 4.069588e+35, 1e+39
1.078715e+15, 4.0599748e+35, 1e+39
1.076932e+15, 4.0519638e+35, 1e+39
1.075149e+15, 4.0423506e+35, 1e+39
1.073366e+15, 4.0327374e+35, 1e+39
1.071583e+15, 4.0231242e+35, 1e+39
1.0698e+15, 4.013511e+35, 1e+39
1.068017e+15, 4.0038978e+35, 1e+39
1.066234e+15, 3.9942846e+35, 1e+39
1.064451e+15, 3.9846714e+35, 1e+39
1.062668e+15, 3.9766604e+35, 1e+39
1.060885e+15, 3.9670472e+35, 1e+39
1.059102e+15, 3.957434e+35, 1e+39
1.057319e+15, 3.9478208e+35, 1e+39
1.055536e+15, 3.9382076e+35, 1e+39
1.053753e+15, 3.9285944e+35, 1e+39
1.05197e+15, 3.9189812e+35, 1e+39
1.050187e+15, 3.9109702e+35, 1e+39
1.048404e+15, 3.901357e+35, 1e+39
1.046621e+15, 3.8917438e+35, 1e+39
1.044838e+15, 3.8821306e+35, 1e+39
1.043055e+15, 3.8725174e+35, 1e+39
1.041272e+15, 3.8629042e+35, 1e+39
1.039489e+15, 3.853291e+35, 1e+39
1.037706e+15, 3.84528e+35, 1e+39
1.035923e+15, 3.8356668e+35, 1e+39
1.03414e+15, 3.8260536e+35, 1e+39
1.032357e+15, 3.8164404e+35, 1e+39
1.030574e+15, 3.8068272e+35, 1e+39
1.028791e+15, 3.797214e+35, 1e+39
1.027008e+15, 3.7876008e+35, 1e+39
1.025225e+15, 3.7795898e+35, 1e+39
1.023442e+15, 3.7699766e+35, 1e+39
1.021659e+15, 3.7603634e+35, 1e+39
1.019876e+15, 3.7507502e+35, 1e+39
1.018093e+15, 3.741137e+35, 1e+39
1.01631e+15, 3.7315238e+35, 1e+39
1.014527e+15, 3.7235128e+35, 1e+39
1.012744e+15, 3.7138996e+35, 1e+39
1.010961e+15, 3.7042864e+35, 1e+39
1.009178e+15, 3.6946732e+35, 1e+39
1.007395e+15, 3.68506e+35, 1e+39
1.005612e+15, 3.677049e+35, 1e+39
1.003829e+15, 3.6674358e+35, 1e+39
1.002046e+15, 3.6578226e+35, 1e+39
1.000263e+15, 3.6482094e+35, 1e+39
9.9848e+14, 3.6385962e+35, 1e+39
9.96697e+14, 3.628983e+35, 1e+39
9.94914e+14, 3.620972e+35, 1e+39
9.93131e+14, 3.6113588e+35, 1e+39
9.91348e+14, 3.6017456e+35, 1e+39
9.89565e+14, 3.5921324e+35, 1e+39
9.87782e+14, 3.5825192e+35, 1e+39
9.85999e+14, 3.5745082e+35, 1e+39
9.84216e+14, 3.564895e+35, 1e+39
9.82433e+14, 3.5552818e+35, 1e+39
9.8065e+14, 3.5456686e+35, 1e+39
9.78867e+14, 3.5360554e+35, 1e+39
9.77084e+14, 3.5280444e+35, 1e+39
9.75301e+14, 3.5184312e+35, 1e+39
9.73518e+14, 3.508818e+35, 1e+39
9.71735e+14, 3.4992048e+35, 1e+39
9.69952e+14, 3.4895916e+35, 1e+39
9.68169e+14, 3.4815806e+35, 1e+39
9.66386e+14, 3.4719674e+35, 1e+39
9.64603e+14, 3.4623542e+35, 1e+39
9.6282e+14, 3.452741e+35, 1e+39
9.61037e+14, 3.4431278e+35, 1e+39
9.59254e+14, 3.4351168e+35, 1e+39
9.57471e+14, 3.4255036e+35, 1e+39
9.55688e+14, 3.4158904e+35, 1e+39
9.53905e+14, 3.4062772e+35, 1e+39
9.52122e+14, 3.396664e+35, 1e+39
9.50339e+14, 3.388653e+35, 1e+39
9.48556e+14, 3.3790398e+35, 1e+39
9.46773e+14, 3.3694266e+35, 1e+39
9.4499e+14, 3.3598134e+35, 1e+39
9.43207e+14, 3.3518024e+35, 1e+39
9.41424e+14, 3.3421892e+35, 1e+39
9.39641e+14, 3.332576e+35, 1e+39
9.37858e+14, 3.3229628e+35, 1e+39
9.36075e+14, 3.3149518e+35, 1e+39
9.34292e+14, 3.3053386e+35, 1e+39
9.32509e+14, 3.2957254e+35, 1e+39
9.30726e+14, 3.2861122e+35, 1e+39
9.28943e+14, 3.276499e+35, 1e+39
9.2716e+14, 3.268488e+35, 1e+39
9.25377e+14, 3.2588748e+35, 1e+39
9.23594e+14, 3.2492616e+35, 1e+39
9.21811e+14, 3.2396484e+35, 1e+39
9.20028e+14, 3.2316374e+35, 1e+39
9.18245e+14, 3.2220242e+35, 1e+39
9.16462e+14, 3.212411e+35, 1e+39
9.14679e+14, 3.2027978e+35, 1e+39
9.12896e+14, 3.1947868e+35, 1e+39
9.11113e+14, 3.1851736e+35, 1e+39
9.0933e+14, 3.1755604e+35, 1e+39
9.07547e+14, 3.1675494e+35, 1e+39
9.05764e+14, 3.1579362e+35, 1e+39
9.03981e+14, 3.148323e+35, 1e+39
9.02198e+14, 3.1387098e+35, 1e+39
9.00415e+14, 3.1306988e+35, 1e+39
8.98632e+14, 3.1210856e+35, 1e+39
8.96849e+14, 3.1114724e+35, 1e+39
8.95066e+14, 3.1018592e+35, 1e+39
8.93283e+14, 3.0938482e+35, 1e+39
8.915e+14, 3.084235e+35, 1e+39
8.89717e+14, 3.0746218e+35, 1e+39
8.87934e+14, 3.0650086e+35, 1e+39
8.86151e+14, 3.0569976e+35, 1e+39
8.84368e+14, 3.0473844e+35, 1e+39
8.82585e+14, 3.0377712e+35, 1e+39
8.80802e+14, 3.0297602e+35, 1e+39
8.79019e+14, 3.020147e+35, 1e+39
8.77236e+14, 3.0105338e+35, 1e+39
8.75453e+14, 3.0009206e+35, 1e+39
8.7367e+14, 2.9929096e+35, 1e+39
8.71887e+14, 2.9832964e+35, 1e+39
8.70104e+14, 2.9736832e+35, 1e+39
8.68321e+14, 2.9656722e+35, 1e+39
8.66538e+14, 2.956059e+35, 1e+39
8.64755e+14, 2.9464458e+35, 1e+39
8.62972e+14, 2.9384348e+35, 1e+39
8.61189e+14, 2.9288216e+35, 1e+39
8.59406e+14, 2.9192084e+35, 1e+39
8.57623e+14, 2.9095952e+35, 1e+39
8.5584e+14, 2.9015842e+35, 1e+39
8.54057e+14, 2.891971e+35, 1e+39
8.52274e+14, 2.8823578e+35, 1e+39
8.50491e+14, 2.8743468e+35, 1e+39
8.48708e+14, 2.8647336e+35, 1e+39
8.46925e+14, 2.8551204e+35, 1e+39
8.45142e+14, 2.8471094e+35, 1e+39
8.43359e+14, 2.8374962e+35, 1e+39
8.41576e+14, 2.827883e+35, 1e+39
8.39793e+14, 2.819872e+35, 1e+39
8.3801e+14, 2.8102588e+35, 1e+39
8.36227e+14, 2.8006456e+35, 1e+39
8.34444e+14, 2.7926346e+35, 1e+39
8.32661e+14, 2.7830214e+35, 1e+39
8.30878e+14, 2.7734082e+35, 1e+39
8.29095e+14, 2.7653972e+35, 1e+39
8.27312e+14, 2.755784e+35, 1e+39
8.25529e+14, 2.7461708e+35, 1e+39
8.23746e+14, 2.7381598e+35, 1e+39
8.21963e+14, 2.7285466e+35, 1e+39
8.2018e+14, 2.7189334e+35, 1e+39
8.18397e+14, 2.7109224e+35, 1e+39
8.16614e+14, 2.7013092e+35, 1e+39
8.14831e+14, 2.691696e+35, 1e+39
8.13048e+14, 2.683685e+35, 1e+39
8.11265e+14, 2.6740718e+35, 1e+39
8.09482e+14, 2.6660608e+35, 1e+39
8.07699e+14, 2.6564476e+35, 1e+39
8.05916e+14, 2.6468344e+35, 1e+39
8.04133e+14, 2.6388234e+35, 1e+39
8.0235e+14, 2.6292102e+35, 1e+39
8.00567e+14, 2.619597e+35, 1e+39
7.98784e+14, 2.611586e+35, 1e+39
7.97001e+14, 2.6019728e+35, 1e+39
7.95218e+14, 2.5923596e+35, 1e+39
7.93435e+14, 2.5843486e+35, 1e+39
7.91652e+14, 2.5747354e+35, 1e+39
7.89869e+14, 2.5667244e+35, 1e+39
7.88086e+14, 2.5571112e+35, 1e+39
7.86303e+14, 2.547498e+35, 1e+39
7.8452e+14, 2.539487e+35, 1e+39
7.82737e+14, 2.5298738e+35, 1e+39
7.80954e+14, 2.5218628e+35, 1e+39
7.79171e+14, 2.5122496e+35, 1e+39
7.77388e+14, 2.5026364e+35, 1e+39
7.75605e+14, 2.4946254e+35, 1e+39
7.73822e+14, 2.4850122e+35, 1e+39
7.72039e+14, 2.4770012e+35, 1e+39
7.70256e+14, 2.467388e+35, 1e+39
7.68473e+14, 2.4577748e+35, 1e+39
7.6669e+14, 2.4497638e+35, 1e+39
7.64907e+14, 2.4401506e+35, 1e+39
7.63124e+14, 2.4321396e+35, 1e+39
7.61341e+14, 2.4225264e+35, 1e+39
7.59558e+14, 2.4129132e+35, 1e+39
7.57775e+14, 2.4049022e+35, 1e+39
7.55992e+14, 2.395289e+35, 1e+39
7.54209e+14, 2.387278e+35, 1e+39
7.52426e+14, 2.3776648e+35, 1e+39
7.50643e+14, 2.3696538e+35, 1e+39
7.4886e+14, 2.3600406e+35, 1e+39
7.47077e+14, 2.3504274e+35, 1e+39
7.45294e+14, 2.3424164e+35, 1e+39
7.43511e+14, 2.3328032e+35, 1e+39
7.41728e+14, 2.3247922e+35, 1e+39
7.39945e+14, 2.315179e+35, 1e+39
7.38162e+14, 2.307168e+35, 1e+39
7.36379e+14, 2.2975548e+35, 1e+39
7.34596e+14, 2.2879416e+35, 1e+39
7.32813e+14, 2.2799306e+35, 1e+39
7.3103e+14, 2.2703174e+35, 1e+39
7.29247e+14, 2.2623064e+35, 1e+39
7.27464e+14, 2.2526932e+35, 1e+39
7.25681e+14, 2.2446822e+35, 1e+39
7.23898e+14, 2.235069e+35, 1e+39
7.22115e+14, 2.227058e+35, 1e+39
7.20332e+14, 2.2174448e+35, 1e+39
7.18549e+14, 2.2094338e+35, 1e+39
7.16766e+14, 2.1998206e+35, 1e+39
7.14983e+14, 2.1918096e+35, 1e+39
7.132e+14, 2.1821964e+35, 1e+39
7.11417e+14, 2.1725832e+35, 1e+39
7.09634e+14, 2.1645722e+35, 1e+39
7.07851e+14, 2.154959e+35, 1e+39
7.06068e+14, 2.146948e+35, 1e+39
7.04285e+14, 2.1373348e+35, 1e+39
7.02502e+14, 2.1293238e+35, 1e+39
7.00719e+14, 2.1197106e+35, 1e+39
6.98936e+14, 2.1116996e+35, 1e+39
6.97153e+14, 2.1020864e+35, 1e+39
6.9537e+14, 2.0940754e+35, 1e+39
6.93587e+14, 2.0844622e+35, 1e+39
6.91804e+14, 2.0764512e+35, 1e+39
6.90021e+14, 2.066838e+35, 1e+39
6.88238e+14, 2.058827e+35, 1e+39
6.86455e+14, 2.0492138e+35, 1e+39
6.84672e+14, 2.0412028e+35, 1e+39
6.82889e+14, 2.0315896e+35, 1e+39
6.81106e+14, 2.0235786e+35, 1e+39
6.79323e+14, 2.0139654e+35, 1e+39
6.7754e+14, 2.0059544e+35, 1e+39
6.75757e+14, 1.9979434e+35, 1e+39
6.73974e+14, 1.9883302e+35, 1e+39
6.72191e+14, 1.9803192e+35, 1e+39
6.70408e+14, 1.970706e+35, 1e+39
6.68625e+14, 1.962695e+35, 1e+39
6.66842e+14, 1.9530818e+35, 1e+39
6.65059e+14, 1.9450708e+35, 1e+39
6.63276e+14, 1.9354576e+35, 1e+39
6.61493e+14, 1.9274466e+35, 1e+39
6.5971e+14, 1.9178334e+35, 1e+39
6.57927e+14, 1.9098224e+35, 1e+39
6.56144e+14, 1.9002092e+35, 1e+39
6.54361e+14, 1.8921982e+35, 1e+39
6.52578e+14, 1.8841872e+35, 1e+39
6.50795e+14, 1.874574e+35, 1e+39
6.49012e+14, 1.866563e+35, 1e+39
6.47229e+14, 1.8569498e+35, 1e+39
6.45446e+14, 1.8489388e+35, 1e+39
6.43663e+14, 1.8393256e+35, 1e+39
6.4188e+14, 1.8313146e+35, 1e+39
6.40097e+14, 1.8233036e+35, 1e+39
6.38314e+14, 1.8136904e+35, 1e+39
6.36531e+14, 1.8056794e+35, 1e+39
6.34748e+14, 1.7960662e+35, 1e+39
6.32965e+14, 1.7880552e+35, 1e+39
6.31182e+14, 1.778442e+35, 1e+39
6.29399e+14, 1.770431e+35, 1e+39
6.27616e+14, 1.76242e+35, 1e+39
6.25833e+14, 1.7528068e+35, 1e+39
6.2405e+14, 1.7447958e+35, 1e+39
6.22267e+14, 1.7351826e+35, 1e+39
6.20484e+14, 1.7271716e+35, 1e+39
6.18701e+14, 1.7191606e+35, 1e+39
6.16918e+14, 1.7095474e+35, 1e+39
6.15135e+14, 1.7015364e+35, 1e+39
6.13352e+14, 1.6935254e+35, 1e+39
6.11569e+14, 1.6839122e+35, 1e+39
6.09786e+14, 1.6759012e+35, 1e+39
6.08003e+14, 1.666288e+35, 1e+39
6.0622e+14, 1.658277e+35, 1e+39
6.04437e+14, 1.650266e+35, 1e+39
6.02654e+14, 1.6406528e+35, 1e+39
6.00871e+14, 1.6326418e+35, 1e+39
5.99088e+14, 1.6246308e+35, 1e+39
5.97305e+14, 1.6150176e+35, 1e+39
5.95522e+14, 1.6070066e+35, 1e+39
5.93739e+14, 1.5981945e+35, 1e+39
5.91956e+14, 1.58970284e+35, 1e+39
5.90173e+14, 1.58105096e+35, 1e+39
5.8839e+14, 1.5725593e+35, 1e+39
5.86607e+14, 1.56390742e+35, 1e+39
5.84824e+14, 1.55541576e+35, 1e+39
5.83041e+14, 1.5469241e+35, 1e+39
5.81258e+14, 1.53827222e+35, 1e+39
5.79475e+14, 1.52978056e+35, 1e+39
5.77692e+14, 1.5212889e+35, 1e+39
5.75909e+14, 1.51263702e+35, 1e+39
5.74126e+14, 1.50414536e+35, 1e+39
5.72343e+14, 1.4956537e+35, 1e+39
5.7056e+14, 1.48716204e+35, 1e+39
5.68777e+14, 1.47867038e+35, 1e+39
5.66994e+14, 1.47017872e+35, 1e+39
5.65211e+14, 1.46168706e+35, 1e+39
5.63428e+14, 1.4531954e+35, 1e+39
5.61645e+14, 1.44470374e+35, 1e+39
5.59862e+14, 1.43621208e+35, 1e+39
5.58079e+14, 1.42772042e+35, 1e+39
5.56296e+14, 1.41922876e+35, 1e+39
5.54513e+14, 1.4107371e+35, 1e+39
5.5273e+14, 1.40224544e+35, 1e+39
5.50947e+14, 1.39375378e+35, 1e+39
5.49164e+14, 1.38542234e+35, 1e+39
5.47381e+14, 1.37693068e+35, 1e+39
5.45598e+14, 1.36843902e+35, 1e+39
5.43815e+14, 1.35994736e+35, 1e+39
5.42032e+14, 1.35161592e+35, 1e+39
5.40249e+14, 1.34312426e+35, 1e+39
5.38466e+14, 1.33479282e+35, 1e+39
5.36683e+14, 1.32630116e+35, 1e+39
5.349e+14, 1.3178095e+35, 1e+39
5.33117e+14, 1.30947806e+35, 1e+39
5.31334e+14, 1.3009864e+35, 1e+39
5.29551e+14, 1.29265496e+35, 1e+39
5.27768e+14, 1.28432352e+35, 1e+39
5.25985e+14, 1.27583186e+35, 1e+39
5.24202e+14, 1.26750042e+35, 1e+39
5.22419e+14, 1.25916898e+35, 1e+39
5.20636e+14, 1.25067732e+35, 1e+39
5.18853e+14, 1.24234588e+35, 1e+39
5.1707e+14, 1.23401444e+35, 1e+39
5.15287e+14, 1.225683e+35, 1e+39
5.13504e+14, 1.21735156e+35, 1e+39
5.11721e+14, 1.2088599e+35, 1e+39
5.09938e+14, 1.20052846e+35, 1e+39
5.08155e+14, 1.19219702e+35, 1e+39
5.06372e+14, 1.18386558e+35, 1e+39
5.04589e+14, 1.17553414e+35, 1e+39
5.02806e+14, 1.1672027e+35, 1e+39
5.01023e+14, 1.15903148e+35, 1e+39
4.9924e+14, 1.15070004e+35, 1e+39
4.97457e+14, 1.1423686e+35, 1e+39
4.95674e+14, 1.13403716e+35, 1e+39
4.93891e+14, 1.12570572e+35, 1e+39
4.92108e+14, 1.11737428e+35, 1e+39
4.90325e+14, 1.10920306e+35, 1e+39
4.88542e+14, 1.10087162e+35, 1e+39
4.86759e+14, 1.09254018e+35, 1e+39
4.84976e+14, 1.08436896e+35, 1e+39
4.83193e+14, 1.07603752e+35, 1e+39
4.8141e+14, 1.0678663e+35, 1e+39
4.79627e+14, 1.05953486e+35, 1e+39
4.77844e+14, 1.05136364e+35, 1e+39
4.76061e+14, 1.0430322e+35, 1e+39
4.74278e+14, 1.03486098e+35, 1e+39
4.72495e+14, 1.02668976e+35, 1e+39
4.70712e+14, 1.01835832e+35, 1e+39
4.68929e+14, 1.0101871e+35, 1e+39
4.67146e+14, 1.00201588e+35, 1e+39
4.65363e+14, 9.9384466e+34, 1e+39
4.6358e+14, 9.8551322e+34, 1e+39
4.61797e+14, 9.77342e+34, 1e+39
4.60014e+14, 9.6917078e+34, 1e+39
4.58231e+14, 9.6099956e+34, 1e+39
4.56448e+14, 9.5282834e+34, 1e+39
4.54665e+14, 9.4465712e+34, 1e+39
4.52882e+14, 9.364859e+34, 1e+39
4.51099e+14, 9.2831468e+34, 1e+39
